f	Passivity_index
3.640000000000000000e+02	1.197897862954093451e-04
3.650000000000000000e+02	1.250921064759697929e-04
3.670000000000000000e+02	1.355505336329730843e-04
3.690000000000000000e+02	1.456737579995214394e-04
3.700000000000000000e+02	1.506555024793265665e-04
3.720000000000000000e+02	1.603997092999473700e-04
3.730000000000000000e+02	1.651799864751769343e-04
3.750000000000000000e+02	1.744910009724052959e-04
3.770000000000000000e+02	1.835873358808109599e-04
3.780000000000000000e+02	1.880077390627048792e-04
3.800000000000000000e+02	1.967059767473871624e-04
3.820000000000000000e+02	2.050955967163676163e-04
3.830000000000000000e+02	2.092119028866066253e-04
3.850000000000000000e+02	2.172517033858052053e-04
3.870000000000000000e+02	2.250412928171048620e-04
3.880000000000000000e+02	2.288075348213994406e-04
3.900000000000000000e+02	2.362647398327241092e-04
3.920000000000000000e+02	2.434128281167977439e-04
3.930000000000000000e+02	2.469291170470316334e-04
3.950000000000000000e+02	2.537176748972177391e-04
3.970000000000000000e+02	2.603008484887455571e-04
3.980000000000000000e+02	2.635213590487878394e-04
4.000000000000000000e+02	2.697660606828545258e-04
4.010000000000000000e+02	2.727739091068243516e-04
4.030000000000000000e+02	2.787207759666027553e-04
4.050000000000000000e+02	2.843914611585819652e-04
4.060000000000000000e+02	2.871778347890931627e-04
4.080000000000000000e+02	2.925280731007058968e-04
4.100000000000000000e+02	2.976953757218530998e-04
4.110000000000000000e+02	3.002259714747710089e-04
4.130000000000000000e+02	3.050868703741566848e-04
4.150000000000000000e+02	3.097443135742647337e-04
4.160000000000000000e+02	3.120193461385055217e-04
4.180000000000000000e+02	3.164120659210123204e-04
4.200000000000000000e+02	3.206194160769574621e-04
4.210000000000000000e+02	3.226363755609819501e-04
4.230000000000000000e+02	3.265559560570588989e-04
4.250000000000000000e+02	3.303357798306959638e-04
4.260000000000000000e+02	3.321465142224600919e-04
4.280000000000000000e+02	3.356392112954086765e-04
4.300000000000000000e+02	3.389794865148568789e-04
4.310000000000000000e+02	3.405785091103192956e-04
4.330000000000000000e+02	3.436894041712864408e-04
4.350000000000000000e+02	3.466121538728562912e-04
4.370000000000000000e+02	3.493871097519695508e-04
4.380000000000000000e+02	3.507552845929791862e-04
4.400000000000000000e+02	3.533094804136839876e-04
4.420000000000000000e+02	3.557096896594302642e-04
4.430000000000000000e+02	3.568845146786131712e-04
4.450000000000000000e+02	3.590880847711765437e-04
4.470000000000000000e+02	3.611750176543126198e-04
4.480000000000000000e+02	3.621410934876971989e-04
4.500000000000000000e+02	3.640000091128886778e-04
4.520000000000000000e+02	3.657735891302428630e-04
4.530000000000000000e+02	3.665883636627643386e-04
4.550000000000000000e+02	3.681248649943954479e-04
4.570000000000000000e+02	3.695711594416761325e-04
4.580000000000000000e+02	3.702251178466486859e-04
4.600000000000000000e+02	3.714992284592688251e-04
4.620000000000000000e+02	3.726094060632444810e-04
4.640000000000000000e+02	3.736117680511248000e-04
4.650000000000000000e+02	3.741154561058790905e-04
4.670000000000000000e+02	3.749505044308677152e-04
4.690000000000000000e+02	3.756638218036832482e-04
