Frequency [Hz]	g1_d	g1_q	g2_d	g2_q	g3_d	g3_q	1DC_dc	MMC1_d	MMC1_q	2DC_dc	MMC2_d	MMC2_q	3DC_dc	MMC3_d	MMC3_q
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.308696302659076147e-10-1.747907581994066300e-09j)	 (1.572348891782274027e-09-1.843705205554922052e-09j)	 (2.044149118571414736e-01+2.993809986101140380e-02j)	 (1.635133566119784110e-01-4.496759548903916937e-02j)	 (6.176107037024900414e-04+2.008929280404426305e-04j)	 (5.487468505110743499e-04-3.566709126350237991e-05j)	 (8.634925532570336912e-06+1.551660498679152762e-05j)	 (-4.399603287191077737e-08-3.856332804933000567e-07j)	 (3.394434214820432700e-07-4.483630367127872523e-07j)	 (8.187617406338955654e-04+7.904402708984021274e-04j)	 (2.015607092312160509e-01+3.418544951501788914e-02j)	 (1.612163296780201593e-01-3.949497593466248790e-02j)	 (-2.199035652820282229e-05+4.681247833567155330e-04j)	 (1.443095398307036592e-01+3.540873067581547240e-02j)	 (1.230130920382205562e-01-1.650817853623195997e-02j)
 (1.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.628629197947174234e-10-1.737458131296870782e-09j)	 (1.600353853704495438e-09-1.890479527357551728e-09j)	 (2.047942508546583551e-01+3.025193905508640271e-02j)	 (1.629700877715472285e-01-4.538432380103871178e-02j)	 (6.187211041663221887e-04+2.024485235849078624e-04j)	 (5.477099098731008642e-04-3.688929547912413816e-05j)	 (9.033059690829962755e-06+1.682456065907188635e-05j)	 (-5.071750123039119580e-08-3.830303207056443073e-07j)	 (3.451116497261219032e-07-4.597801423808342094e-07j)	 (8.133536538578105095e-04+7.991927486511622237e-04j)	 (2.020051201985444966e-01+3.454807132349409227e-02j)	 (1.607609825626301892e-01-3.988232238673818791e-02j)	 (-2.650424164714140649e-05+4.908879874676991533e-04j)	 (1.446542185507222189e-01+3.576264012359368222e-02j)	 (1.228527307443170735e-01-1.676762240088026934e-02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.303747745264183926e-10-1.719284229198856868e-09j)	 (1.654710580564557453e-09-1.995865436725411581e-09j)	 (2.055554039990140913e-01+3.083861303238602872e-02j)	 (1.618761599177657717e-01-4.617465285551077686e-02j)	 (6.209612991633398863e-04+2.054590101332583673e-04j)	 (5.455878636738281402e-04-3.920514013365197130e-05j)	 (9.897372258290680792e-06+1.957679194289122616e-05j)	 (-6.499788074002265494e-08-3.784615700012784834e-07j)	 (3.559344481251101809e-07-4.853608988367951527e-07j)	 (8.057423915887434443e-04+8.178447155270413427e-04j)	 (2.028996975390645052e-01+3.523119434154010909e-02j)	 (1.598444378975218405e-01-4.061790111300523504e-02j)	 (-3.246181769344810787e-05+5.355814410834573366e-04j)	 (1.453500090382665588e-01+3.644566327734496958e-02j)	 (1.225242721384731948e-01-1.726130596368960490e-02j)
 (1.110000000000000000e+02+0.000000000000000000e+00j)	 (-2.662156742186277228e-10-1.711680221104830997e-09j)	 (1.680427556175648771e-09-2.055222791827297893e-09j)	 (2.059342285418324092e-01+3.111303785400473115e-02j)	 (1.613282342689971449e-01-4.655017740781962343e-02j)	 (6.220851610771692668e-04+2.069224495683652911e-04j)	 (5.445112343111828878e-04-4.030143600760843471e-05j)	 (1.036857371259316580e-05+2.102670487003728203e-05j)	 (-7.263190920191559379e-08-3.765187350326609582e-07j)	 (3.609282585477085210e-07-4.996878957646040257e-07j)	 (8.036316170544770309e-04+8.277876119139782225e-04j)	 (2.033472247484569284e-01+3.555335450454213952e-02j)	 (1.593855976744190939e-01-4.096814629824985232e-02j)	 (-3.398068645902002882e-05+5.577212842452719142e-04j)	 (1.457001571660957728e-01+3.677629811568486340e-02j)	 (1.223576519899409049e-01-1.749664340921854369e-02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-3.030485186625052253e-10-1.704623862899584323e-09j)	 (1.705312561797660554e-09-2.118940545624916727e-09j)	 (2.063118943697226093e-01+3.137378573050723235e-02j)	 (1.607807049342256100e-01-4.691200123860397170e-02j)	 (6.232022346822220071e-04+2.083542331952161527e-04j)	 (5.434232611876165832e-04-4.135995604796243092e-05j)	 (1.087686139690078834e-05+2.252788281509645327e-05j)	 (-8.049697607138931494e-08-3.747118897779138626e-07j)	 (3.656817352696492562e-07-5.150258479169475726e-07j)	 (8.024737004535515512e-04+8.382768020669432388e-04j)	 (2.037944459876185610e-01+3.586213988277123926e-02j)	 (1.589275047659532425e-01-4.130625525832436196e-02j)	 (-3.480663853842618676e-05+5.797209667318126971e-04j)	 (1.460502407172371842e-01+3.710032524450087438e-02j)	 (1.221897532190376473e-01-1.772462072831003724e-02j)
 (1.130000000000000000e+02+0.000000000000000000e+00j)	 (-3.419142498638203990e-10-1.697685685053245272e-09j)	 (1.728148204749009662e-09-2.187190219135323208e-09j)	 (2.066874502422376692e-01+3.162324629101249257e-02j)	 (1.602332020984502947e-01-4.726160428522053342e-02j)	 (6.243232975616551991e-04+2.097607795921417888e-04j)	 (5.423304160364320232e-04-4.237672369876432921e-05j)	 (1.141888259158474846e-05+2.407761948065851562e-05j)	 (-8.882833054095618791e-08-3.729298553977930839e-07j)	 (3.698986612737886402e-07-5.313971936510318417e-07j)	 (8.024657914304379313e-04+8.487508407593138439e-04j)	 (2.042409371331098400e-01+3.615887324595075392e-02j)	 (1.584695265050873325e-01-4.163344339646886383e-02j)	 (-3.457220118539096532e-05+6.014190255017208076e-04j)	 (1.464016048351822752e-01+3.741710574118442545e-02j)	 (1.220210305429333675e-01-1.794490092616838825e-02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-3.822052943311746330e-10-1.690686092802571083e-09j)	 (1.748663753572278938e-09-2.259677528324697618e-09j)	 (2.070604727260651479e-01+3.186027854840114276e-02j)	 (1.596874652596556587e-01-4.759816752412176361e-02j)	 (6.254359591332497425e-04+2.111342208681326227e-04j)	 (5.412360440125331537e-04-4.335610737921500620e-05j)	 (1.200448808599073112e-05+2.568452953459217353e-05j)	 (-9.748317786130314324e-08-3.711416780190184562e-07j)	 (3.735332689122355118e-07-5.487257981104540704e-07j)	 (8.032922168467916549e-04+8.595806910970195435e-04j)	 (2.046854091071083626e-01+3.644298761101220918e-02j)	 (1.580136620095553557e-01-4.194891012222803917e-02j)	 (-3.371344781744079757e-05+6.227981881449932196e-04j)	 (1.467516452050205977e-01+3.772686614036959568e-02j)	 (1.218528130157842254e-01-1.815797235785896607e-02j)
 (1.150000000000000000e+02+0.000000000000000000e+00j)	 (-4.237000940456685485e-10-1.683514733296887242e-09j)	 (1.767698167538781289e-09-2.336483590694541630e-09j)	 (2.074294146983693132e-01+3.208549049421623861e-02j)	 (1.591447617375213175e-01-4.792278271409172036e-02j)	 (6.265372077811008460e-04+2.124837599086665284e-04j)	 (5.401423393825705152e-04-4.429677038959386500e-05j)	 (1.263063377431062111e-05+2.734076034071016825e-05j)	 (-1.064158074600061297e-07-3.693239612692424418e-07j)	 (3.767656589536503910e-07-5.670534860268746397e-07j)	 (8.049625390424784005e-04+8.706494635350230061e-04j)	 (2.051268184032871700e-01+3.671526874303492755e-02j)	 (1.575609778941735317e-01-4.225398597899548275e-02j)	 (-3.237714142480007843e-05+6.439821163149800831e-04j)	 (1.471004397662369345e-01+3.803088557630943112e-02j)	 (1.216854202280064912e-01-1.836409505273757861e-02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-4.673978927546686749e-10-1.675818044032719379e-09j)	 (1.782706144153871193e-09-2.417302709744212792e-09j)	 (2.077945484589406311e-01+3.229956689686692278e-02j)	 (1.586040236791463609e-01-4.823575820463878866e-02j)	 (6.276318230665123201e-04+2.138084534708867192e-04j)	 (5.390492584775035019e-04-4.519550566028978028e-05j)	 (1.331000559377021966e-05+2.904601393215499301e-05j)	 (-1.158489292631854860e-07-3.673913984388909143e-07j)	 (3.790197645604370792e-07-5.862712497233224081e-07j)	 (8.077259137584858915e-04+8.817123880006802949e-04j)	 (2.055655036898308696e-01+3.697583560303824290e-02j)	 (1.571104846909567032e-01-4.254853593299554038e-02j)	 (-3.022892251603448896e-05+6.648105847784597589e-04j)	 (1.474487217715236276e-01+3.832832683432385590e-02j)	 (1.215189651450780395e-01-1.856265937534767874e-02j)
 (1.180000000000000000e+02+0.000000000000000000e+00j)	 (-5.603790647101301200e-10-1.658571017283832917e-09j)	 (1.802346087412763133e-09-2.593533856474166697e-09j)	 (2.085146676662663623e-01+3.270018875611827719e-02j)	 (1.575292027530454386e-01-4.883304022543184797e-02j)	 (6.298006315619959728e-04+2.163970253000768750e-04j)	 (5.368664444820398169e-04-4.690354271027421683e-05j)	 (1.484993396212441311e-05+3.263486516797520454e-05j)	 (-1.359701513572233716e-07-3.631183835866777262e-07j)	 (3.809321587377579713e-07-6.279844165945400164e-07j)	 (8.164162794275021170e-04+9.043652899831619053e-04j)	 (2.064353048557253378e-01+3.746850195700784231e-02j)	 (1.562159924647564535e-01-4.311276264129813157e-02j)	 (-2.377150738728594389e-05+7.061032411008025429e-04j)	 (1.481429828025846440e-01+3.890881821593625972e-02j)	 (1.211874414716009180e-01-1.894330758626909181e-02j)
 (1.190000000000000000e+02+0.000000000000000000e+00j)	 (-6.094552021432457529e-10-1.647770678672836185e-09j)	 (1.806854589861866830e-09-2.687504632541621849e-09j)	 (2.088702733147598800e-01+3.288602250310477398e-02j)	 (1.569945330843398323e-01-4.911635864598520862e-02j)	 (6.308767617574369095e-04+2.176585852208022878e-04j)	 (5.357758049201457803e-04-4.770613048679723031e-05j)	 (1.571738449607618823e-05+3.450385840104758153e-05j)	 (-1.466052657315698793e-07-3.605002848230248604e-07j)	 (3.805734897141668062e-07-6.501574110008562693e-07j)	 (8.220735697897127957e-04+9.154975234230521139e-04j)	 (2.068670177715514757e-01+3.769959148790912040e-02j)	 (1.557714443238320812e-01-4.338131771030524081e-02j)	 (-1.959828648934253467e-05+7.262260999345933245e-04j)	 (1.484893075612377378e-01+3.919096264142231389e-02j)	 (1.210223435441816209e-01-1.912406521966732512e-02j)
 (1.200000000000000000e+02+0.000000000000000000e+00j)	 (-6.611523077250018413e-10-1.636000648828457415e-09j)	 (1.805413506723601489e-09-2.786818062913699185e-09j)	 (2.092216483732018961e-01+3.306508331474085349e-02j)	 (1.564618261971929825e-01-4.939264487851226237e-02j)	 (6.319489606846738624e-04+2.189120492666239096e-04j)	 (5.346881641245076729e-04-4.848446620962330725e-05j)	 (1.666805928949042842e-05+3.643251667845626477e-05j)	 (-1.578304054289537547e-07-3.576636580965931186e-07j)	 (3.787620270950184942e-07-6.735018255460617512e-07j)	 (8.291775504034469470e-04+9.266651534112664568e-04j)	 (2.072957977949502761e-01+3.792361719601949899e-02j)	 (1.553286115345256790e-01-4.364418463594349484e-02j)	 (-1.441862691845708516e-05+7.464164784823538535e-04j)	 (1.488359238309081567e-01+3.947023769437597168e-02j)	 (1.208579060857543769e-01-1.930101483400725390e-02j)
 (1.210000000000000000e+02+0.000000000000000000e+00j)	 (-7.144439405994836813e-10-1.622726285101497061e-09j)	 (1.798896163974838919e-09-2.889578683735331521e-09j)	 (2.095690595863721473e-01+3.323673667998757603e-02j)	 (1.559323786361479502e-01-4.966177260255476983e-02j)	 (6.330051262094252501e-04+2.201509150080208609e-04j)	 (5.336073803162641200e-04-4.923900031300016225e-05j)	 (1.770169189712434020e-05+3.842212758124039824e-05j)	 (-1.694099589478613797e-07-3.544976423582218543e-07j)	 (3.757356862943841000e-07-6.975983738900838474e-07j)	 (8.372021577275571419e-04+9.380726696887397653e-04j)	 (2.077209246765173989e-01+3.814021740687142947e-02j)	 (1.548893064248232365e-01-4.390093265165229131e-02j)	 (-8.967219224414072639e-06+7.665945028575937804e-04j)	 (1.491801426637741901e-01+3.974661154444967398e-02j)	 (1.206954314652595034e-01-1.947380498360299500e-02j)
 (1.220000000000000000e+02+0.000000000000000000e+00j)	 (-7.702030124087673721e-10-1.607132093997096589e-09j)	 (1.785584834813979985e-09-2.995531856203362489e-09j)	 (2.099135294087450532e-01+3.340265832003529861e-02j)	 (1.554037507028600551e-01-4.992414729742596785e-02j)	 (6.340628775685157011e-04+2.213811127827722302e-04j)	 (5.325283920519583835e-04-4.997052918276241324e-05j)	 (1.882917045161605694e-05+4.046028674370576080e-05j)	 (-1.815380605215244854e-07-3.508102271222093633e-07j)	 (3.710866358797821980e-07-7.223648245179284008e-07j)	 (8.464748559763556057e-04+9.490741717835083713e-04j)	 (2.081442896262014897e-01+3.835043737492512678e-02j)	 (1.544504992764900442e-01-4.415213763554556164e-02j)	 (-2.565996981438899897e-06+7.865264695590264924e-04j)	 (1.495253796448522965e-01+4.001978606834588614e-02j)	 (1.205330314778267353e-01-1.964299056430546600e-02j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-1.602315194661749163e-08+2.726126121745976501e-09j)	 (-2.545349675712464728e-08-5.557136416242758590e-09j)	 (1.610412449484870945e-01-4.488539636523442705e-02j)	 (2.158835298933192148e-01+3.504195045349403626e-02j)	 (4.919465313660038733e-04-6.766074234114593719e-05j)	 (6.514490533045195608e-04+2.708418188688955066e-04j)	 (3.547246572697905829e-05-4.269927523088255133e-05j)	 (-3.254816220240668025e-06+7.864672696171952889e-07j)	 (-5.445552358233212925e-06-7.895292940540850485e-07j)	 (5.075478042731703179e-04-1.042781528230805020e-03j)	 (1.589458303007682816e-01-4.289681306774632830e-02j)	 (2.068895278598326115e-01+3.797175232677465345e-02j)	 (7.106345825501307742e-04+9.622138652765329985e-04j)	 (1.068294727823086293e-01-2.721363491821462977e-02j)	 (1.480220856232905557e-01+4.190223332561884145e-02j)
 (1.250000000000000000e+02+0.000000000000000000e+00j)	 (-1.584727824419335398e-08+3.384044488769251795e-09j)	 (-2.588140225117816852e-08-4.662501956720127979e-09j)	 (1.605767255759067147e-01-4.515578360867365110e-02j)	 (2.162869337437635375e-01+3.516831603858312089e-02j)	 (4.907979794121280701e-04-6.867447773152793463e-05j)	 (6.527632628053525645e-04+2.716553330998409369e-04j)	 (3.695272254570659002e-05-4.601494585379500298e-05j)	 (-3.211792613779989540e-06+9.191394874659716730e-07j)	 (-5.527444408574434826e-06-5.960049101514171052e-07j)	 (5.052960515940415611e-04-1.069414214228591115e-03j)	 (1.585135238584864104e-01-4.315771209517681173e-02j)	 (2.073026307171265681e-01+3.816772738765137479e-02j)	 (7.403567259255781777e-04+9.561700897870522523e-04j)	 (1.065795276549030002e-01-2.729692760966372436e-02j)	 (1.483232726732337248e-01+4.223033624608683173e-02j)
 (1.260000000000000000e+02+0.000000000000000000e+00j)	 (-1.565254202528458614e-08+4.038091993663846839e-09j)	 (-2.629129783343233677e-08-3.743726414189284118e-09j)	 (1.601097972062144048e-01-4.541712742405673575e-02j)	 (2.166910449063234601e-01+3.528502364612057934e-02j)	 (4.896367315508615538e-04-6.964216119697595546e-05j)	 (6.540808482331363170e-04+2.724838767534294736e-04j)	 (3.838698645554532905e-05-4.954346971007325532e-05j)	 (-3.164865821185440471e-06+1.051026759870539757e-06j)	 (-5.605301841119278909e-06-3.972464747852383017e-07j)	 (5.021654646542444977e-04-1.096850769645390297e-03j)	 (1.580789828889013204e-01-4.341011154793531640e-02j)	 (2.077175194037237105e-01+3.835444402957699506e-02j)	 (7.704968792053027088e-04+9.486571828955422383e-04j)	 (1.063284942434880864e-01-2.737433062294926736e-02j)	 (1.486282065527517737e-01+4.255634318549650352e-02j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.542940685348109055e-08+4.695020322675289421e-09j)	 (-2.666818861349960236e-08-2.771935579406779567e-09j)	 (1.596410625224154445e-01-4.567660735449181886e-02j)	 (2.170955773420684132e-01+3.539908794907805495e-02j)	 (4.884725295927026941e-04-7.058831798690842036e-05j)	 (6.553952008329439393e-04+2.733477072355895471e-04j)	 (3.973838721305123937e-05-5.329268533115647996e-05j)	 (-3.111981155153423877e-06+1.183346424155733800e-06j)	 (-5.675461600207157743e-06-1.873838767991805149e-07j)	 (4.975772037032618559e-04-1.124826098395393390e-03j)	 (1.576431023074380267e-01-4.366109753606772087e-02j)	 (2.081334642389582879e-01+3.853889677497374794e-02j)	 (8.006223872222729835e-04+9.395845467363298561e-04j)	 (1.060781043158369602e-01-2.745161080440251811e-02j)	 (1.489357131050697003e-01+4.288610793301970286e-02j)
 (1.280000000000000000e+02+0.000000000000000000e+00j)	 (-1.518174281094192922e-08+5.344384511369894366e-09j)	 (-2.701201932159834272e-08-1.779336090812370082e-09j)	 (1.591655695882462640e-01-4.592936966099168961e-02j)	 (2.175050890536221471e-01+3.550553766714201198e-02j)	 (4.872824571941149381e-04-7.150054503881574629e-05j)	 (6.567293471738959616e-04+2.742334166569642762e-04j)	 (4.102567234882549389e-05-5.726496490022430186e-05j)	 (-3.054052762919373447e-06+1.314009960236347351e-06j)	 (-5.738426585116087732e-06+2.677001020313662002e-08j)	 (4.921694375560783756e-04-1.153358230322585167e-03j)	 (1.572005698506405424e-01-4.390595348438142143e-02j)	 (2.085553387610234455e-01+3.871629777594101651e-02j)	 (8.311944816204773837e-04+9.292570425076905746e-04j)	 (1.058231840372372695e-01-2.752487891952683577e-02j)	 (1.492506819864472811e-01+4.321565555789508989e-02j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.458779336324474563e-08+6.624956499722384913e-09j)	 (-2.755224928017657613e-08+3.146397429329042516e-10j)	 (1.581978978855093920e-01-4.642112461284420011e-02j)	 (2.183345826208049345e-01+3.570183024313938747e-02j)	 (4.848545317814620761e-04-7.324642392704937169e-05j)	 (6.594540183928039546e-04+2.760938613653628128e-04j)	 (4.325020157295803990e-05-6.582767995995049187e-05j)	 (-2.917788459951876567e-06+1.570915934054548136e-06j)	 (-5.831687007959619282e-06+4.771312870164755798e-07j)	 (4.770741430630932390e-04-1.210763115113197737e-03j)	 (1.562999783592342873e-01-4.438419468468283308e-02j)	 (2.094116524779950916e-01+3.905634150564886442e-02j)	 (8.921245956261344588e-04+9.044610700173624177e-04j)	 (1.053059812242543164e-01-2.766632127304898686e-02j)	 (1.499019415572758473e-01+4.388069612258796437e-02j)
 (1.310000000000000000e+02+0.000000000000000000e+00j)	 (-1.423947849463542898e-08+7.255763953758691946e-09j)	 (-2.774371284775739964e-08+1.414326264757966771e-09j)	 (1.577038811269057539e-01-4.665782683556471411e-02j)	 (2.187562370422519442e-01+3.578900415274251928e-02j)	 (4.836107022302533706e-04-7.407088378729681879e-05j)	 (6.608524850761921801e-04+2.770609854509560599e-04j)	 (4.413654547335632230e-05-7.045204781496945451e-05j)	 (-2.839012252695531177e-06+1.697027222350828848e-06j)	 (-5.860946402563617894e-06+7.129111032372976832e-07j)	 (4.670770710727044036e-04-1.239922273962800652e-03j)	 (1.558402870758904268e-01-4.461493656069352720e-02j)	 (2.098475831300489758e-01+3.921617516176325452e-02j)	 (9.224582245613866536e-04+8.897480806308532240e-04j)	 (1.050431013618649684e-01-2.773176360858517833e-02j)	 (1.502395171764706605e-01+4.421456522140514850e-02j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-1.385788517513391901e-08+7.865607594371225929e-09j)	 (-2.787637371856763647e-08+2.519265355353278309e-09j)	 (1.571982187991698976e-01-4.688562070577734914e-02j)	 (2.191865931536804701e-01+3.586653290082075785e-02j)	 (4.823274020849358272e-04-7.486311335695362997e-05j)	 (6.623032448083288190e-04+2.780431773057395425e-04j)	 (4.489511515030361551e-05-7.525159077406301273e-05j)	 (-2.753501485029652684e-06+1.818545382339712429e-06j)	 (-5.877684162163117797e-06+9.493510445907357488e-07j)	 (4.561228365985507379e-04-1.268632056953062932e-03j)	 (1.553688156364777251e-01-4.483805871500455564e-02j)	 (2.102932701529824366e-01+3.936753967351492439e-02j)	 (9.529398132357980167e-04+8.738545355157845747e-04j)	 (1.047719917565902298e-01-2.779319080689458127e-02j)	 (1.505911950091274321e-01+4.454686842030350369e-02j)
 (1.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.344262937507801031e-08+8.462811185307626675e-09j)	 (-2.794451047962713797e-08+3.642494236352228799e-09j)	 (1.566838746700087992e-01-4.710513412559799717e-02j)	 (2.196231847858336472e-01+3.593456963482778710e-02j)	 (4.810168147095199168e-04-7.561610322999467743e-05j)	 (6.637899064180658457e-04+2.790385903356816044e-04j)	 (4.548660834390525067e-05-8.029397074928747147e-05j)	 (-2.661061270683321101e-06+1.937182725076212820e-06j)	 (-5.880474821789293993e-06+1.189062406493733785e-06j)	 (4.437048981878435514e-04-1.297690688679019625e-03j)	 (1.548891294522315165e-01-4.505301617168816497e-02j)	 (2.107457283335941178e-01+3.950967368400812307e-02j)	 (9.832511313240185902e-04+8.565392702011665827e-04j)	 (1.044966639306514761e-01-2.784866974507226381e-02j)	 (1.509527523919292902e-01+4.487746127520698264e-02j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-1.298696978650175514e-08+9.040982270317512781e-09j)	 (-2.794223097853897819e-08+4.783006773597414991e-09j)	 (1.561596119871789257e-01-4.731495406510224239e-02j)	 (2.200665011967594675e-01+3.599199710280383963e-02j)	 (4.796815705564813777e-04-7.633061193305634695e-05j)	 (6.653215425344845366e-04+2.800446816597487384e-04j)	 (4.585137854218084892e-05-8.552502026545137745e-05j)	 (-2.560363031114152005e-06+2.051497691375628574e-06j)	 (-5.868058101861431804e-06+1.431831520737947371e-06j)	 (4.293546942460119793e-04-1.326313654807646228e-03j)	 (1.544003813809183279e-01-4.525932275283534728e-02j)	 (2.112051184497834300e-01+3.964223247856903803e-02j)	 (1.013119516661583784e-03+8.376527703712152067e-04j)	 (1.042174614282354722e-01-2.789922820645942061e-02j)	 (1.513260662049175365e-01+4.520625012479817517e-02j)
 (1.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.198076293557744718e-08+1.010839917810763123e-08j)	 (-2.774866423988183629e-08+7.021392298900862871e-09j)	 (1.550721515239908421e-01-4.768735131258013127e-02j)	 (2.209807764244059447e-01+3.605803649833925345e-02j)	 (4.768791936487606952e-04-7.759291637600179876e-05j)	 (6.685826752535286872e-04+2.820171547374259098e-04j)	 (4.602030975679188168e-05-9.650970254931322018e-05j)	 (-2.340021719224184370e-06+2.260890588373262412e-06j)	 (-5.803678396601504352e-06+1.906741161210874162e-06j)	 (3.973788490206142188e-04-1.382048280246124137e-03j)	 (1.533839558654614132e-01-4.562751274301404120e-02j)	 (2.121546566580402582e-01+3.986164402698109954e-02j)	 (1.072568811997105060e-03+7.956611750149658688e-04j)	 (1.036340741472296378e-01-2.797095365319342969e-02j)	 (1.521211389707382011e-01+4.584042499134525356e-02j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.142796150532173178e-08+1.059478227601200212e-08j)	 (-2.755245226215770565e-08+8.121758708361731290e-09j)	 (1.545094898838092756e-01-4.784992009273882074e-02j)	 (2.214510791129989109e-01+3.606692484902804252e-02j)	 (4.754222698873324560e-04-7.814494324914510778e-05j)	 (6.703080172069972135e-04+2.829815362654279176e-04j)	 (4.576160116060438076e-05-1.022516518759775892e-04j)	 (-2.219934732934574980e-06+2.355291302392480472e-06j)	 (-5.750571877667688115e-06+2.139344201714218324e-06j)	 (3.792361168765178759e-04-1.408922086258947420e-03j)	 (1.528574908982810454e-01-4.578979414190781361e-02j)	 (2.126434908362152820e-01+3.994930713640601483e-02j)	 (1.101746046909850589e-03+7.723803899499693702e-04j)	 (1.033324536244847186e-01-2.799360076105967057e-02j)	 (1.525415310791937984e-01+4.614652641339583167e-02j)
 (1.380000000000000000e+02+0.000000000000000000e+00j)	 (-1.085449184110739274e-08+1.104240278823535746e-08j)	 (-2.730938030343945043e-08+9.184768089016996641e-09j)	 (1.539346422418147176e-01-4.799021651045592973e-02j)	 (2.219293335226596720e-01+3.605394187107351101e-02j)	 (4.739183028713895196e-04-7.862141413066617973e-05j)	 (6.721058597605246996e-04+2.839003289254251076e-04j)	 (4.532547581684240594e-05-1.081553249135921763e-04j)	 (-2.095911165630092427e-06+2.441484710790547346e-06j)	 (-5.688003680412058884e-06+2.363710831080216063e-06j)	 (3.605421908210018947e-04-1.435246815974006076e-03j)	 (1.523182432207677572e-01-4.593056121963456223e-02j)	 (2.131419402399174767e-01+4.001609846015941052e-02j)	 (1.130881232099575483e-03+7.475962019694784707e-04j)	 (1.030219374600047644e-01-2.800138768236866416e-02j)	 (1.529789523321847811e-01+4.643782668263688601e-02j)
 (1.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.025965155521742962e-08+1.144100716600957400e-08j)	 (-2.700576735634972115e-08+1.019741597382927152e-08j)	 (1.533485401040673990e-01-4.810551204686913662e-02j)	 (2.224142542449924487e-01+3.601687811858554633e-02j)	 (4.723695291677785417e-04-7.902531867486460994e-05j)	 (6.739806747769994891e-04+2.847670534057580123e-04j)	 (4.470247319323658797e-05-1.141409391549095902e-04j)	 (-1.967941701247155540e-06+2.517312092470352577e-06j)	 (-5.613185319732989807e-06+2.576864946514099397e-06j)	 (3.413593841181169347e-04-1.460062437912742345e-03j)	 (1.517668077200049204e-01-4.604827864573397128e-02j)	 (2.136491195735110982e-01+4.006085465406476059e-02j)	 (1.159486937205154132e-03+7.217004111537557139e-04j)	 (1.027023655708333705e-01-2.799579652148910525e-02j)	 (1.534346321805695745e-01+4.671349985716279768e-02j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-9.013474419944338749e-09+1.212184301996813886e-08j)	 (-2.628271936454874068e-08+1.212926458370158618e-08j)	 (1.521523060466466459e-01-4.825760990945072298e-02j)	 (2.233951550430627597e-01+3.586806176130839796e-02j)	 (4.692014868070326010e-04-7.957504375291899509e-05j)	 (6.778962056519131311e-04+2.863089189949762927e-04j)	 (4.269928489406719859e-05-1.265906200935077298e-04j)	 (-1.701295962717400151e-06+2.644257156009827113e-06j)	 (-5.440016351108076457e-06+2.982876300683045527e-06j)	 (2.993239979955630284e-04-1.507877439353728661e-03j)	 (1.506412402699574549e-01-4.620847288598704111e-02j)	 (2.146771390261204837e-01+4.007970331785022655e-02j)	 (1.214587316234651358e-03+6.643784985912525682e-04j)	 (1.020549605768403950e-01-2.793585691446007213e-02j)	 (1.543826673542966488e-01+4.721187893178881850e-02j)
 (1.420000000000000000e+02+0.000000000000000000e+00j)	 (-8.384081464563579586e-09+1.239089932338268290e-08j)	 (-2.588084395948815304e-08+1.302192487263327533e-08j)	 (1.515494579487990934e-01-4.828630911973404161e-02j)	 (2.238840365731143145e-01+3.575004078324349466e-02j)	 (4.675804571297536931e-04-7.970055660669293231e-05j)	 (6.799339542629084625e-04+2.869406502766091581e-04j)	 (4.145011440250941591e-05-1.329791427340482426e-04j)	 (-1.567373244338799997e-06+2.692903028054150027e-06j)	 (-5.345646631358463041e-06+3.170292228122276965e-06j)	 (2.782413749769653121e-04-1.530250733885070045e-03j)	 (1.500715220233673763e-01-4.624301177678016850e-02j)	 (2.151936597356444991e-01+4.004745860976891697e-02j)	 (1.241036481331942234e-03+6.335553046830338497e-04j)	 (1.017250889469503844e-01-2.787631918524293914e-02j)	 (1.548749396748212714e-01+4.742468655893053442e-02j)
