f	Passivity_index
6.850000000000000000e+02	2.671707970771861605e-04
6.890000000000000000e+02	2.645573603638496090e-04
6.930000000000000000e+02	2.619843642108583490e-04
6.950000000000000000e+02	2.607127721157374693e-04
6.980000000000000000e+02	2.588237310045619346e-04
7.020000000000000000e+02	2.563387358311995179e-04
7.060000000000000000e+02	2.538915718529143181e-04
7.070000000000000000e+02	2.532856025867939514e-04
7.110000000000000000e+02	2.508846623013146404e-04
7.150000000000000000e+02	2.485198723339592962e-04
7.190000000000000000e+02	2.461905164204506997e-04
7.200000000000000000e+02	2.456136318010968401e-04
7.240000000000000000e+02	2.433275887468087885e-04
7.280000000000000000e+02	2.410754335316347638e-04
7.320000000000000000e+02	2.388565067915503399e-04
7.330000000000000000e+02	2.383068913543658106e-04
7.370000000000000000e+02	2.361285978641952980e-04
7.410000000000000000e+02	2.339821084097457905e-04
7.450000000000000000e+02	2.318668150782460594e-04
7.460000000000000000e+02	2.313427963174982649e-04
7.500000000000000000e+02	2.292656658150184158e-04
7.540000000000000000e+02	2.272184172805922738e-04
7.580000000000000000e+02	2.252004893841053144e-04
7.590000000000000000e+02	2.247005242731462315e-04
7.630000000000000000e+02	2.227184783763456208e-04
7.670000000000000000e+02	2.207645388918273233e-04
7.710000000000000000e+02	2.188381868652358579e-04
7.720000000000000000e+02	2.183608497521348577e-04
7.760000000000000000e+02	2.164682708574510665e-04
7.800000000000000000e+02	2.146021559314536110e-04
7.840000000000000000e+02	2.127620244694545051e-04
7.850000000000000000e+02	2.123059962785349116e-04
7.890000000000000000e+02	2.104976853450101003e-04
7.930000000000000000e+02	2.087143169160264155e-04
7.970000000000000000e+02	2.069554454744525055e-04
7.980000000000000000e+02	2.065195040257035040e-04
8.020000000000000000e+02	2.047906427321988937e-04
8.060000000000000000e+02	2.030853126385831107e-04
8.100000000000000000e+02	2.014031001413000470e-04
8.120000000000000000e+02	2.005705362800657505e-04
8.150000000000000000e+02	1.993322285060066868e-04
8.190000000000000000e+02	1.977005658882063650e-04
8.230000000000000000e+02	1.960907392714923312e-04
8.260000000000000000e+02	1.948974727067359517e-04
8.280000000000000000e+02	1.941085909015449447e-04
8.320000000000000000e+02	1.925465332039193948e-04
8.360000000000000000e+02	1.910051194369291833e-04
8.400000000000000000e+02	1.894839996697896846e-04
8.410000000000000000e+02	1.891068503879303768e-04
8.450000000000000000e+02	1.876106175525579746e-04
8.490000000000000000e+02	1.861339187785624285e-04
8.530000000000000000e+02	1.846764280668241936e-04
8.550000000000000000e+02	1.839547857749368248e-04
8.580000000000000000e+02	1.828810906613443981e-04
8.620000000000000000e+02	1.814656620193576936e-04
8.660000000000000000e+02	1.800684292510756001e-04
8.700000000000000000e+02	1.786890948449199187e-04
8.710000000000000000e+02	1.783470235949423301e-04
8.750000000000000000e+02	1.769896533107267881e-04
8.790000000000000000e+02	1.756495347135283633e-04
8.830000000000000000e+02	1.743263901391001007e-04
8.850000000000000000e+02	1.736710979283324875e-04
8.880000000000000000e+02	1.726959154990386381e-04
8.920000000000000000e+02	1.714099770562069354e-04
8.960000000000000000e+02	1.701401495239485552e-04
9.000000000000000000e+02	1.688861789090242147e-04
9.010000000000000000e+02	1.685751346352010367e-04
9.050000000000000000e+02	1.673406359276794733e-04
9.090000000000000000e+02	1.661214415403065457e-04
9.130000000000000000e+02	1.649173139732129276e-04
9.170000000000000000e+02	1.637280205516523414e-04
9.180000000000000000e+02	1.634329882130710287e-04
9.220000000000000000e+02	1.622619174080850704e-04
9.260000000000000000e+02	1.611051742255387100e-04
9.330000000000000000e+02	1.591146967787284870e-04
9.490000000000000000e+02	1.547212799990723201e-04
9.650000000000000000e+02	1.505349530733916027e-04
9.820000000000000000e+02	1.463006521089562761e-04
1.000000000000000000e+03	1.420429543503536464e-04
