f	Passivity_index
4.670000000000000000e+02	8.172718765172941324e-05
4.710000000000000000e+02	7.986038168102463364e-05
4.740000000000000000e+02	7.850308948199706538e-05
4.760000000000000000e+02	7.761790127414590346e-05
4.800000000000000000e+02	7.589310799565283927e-05
4.830000000000000000e+02	7.463803066458732371e-05
4.850000000000000000e+02	7.381902828925389348e-05
4.890000000000000000e+02	7.222210779756627064e-05
4.910000000000000000e+02	7.144357687582578165e-05
4.940000000000000000e+02	7.029986315782235651e-05
4.980000000000000000e+02	6.881838714768370724e-05
5.000000000000000000e+02	6.809567154498520625e-05
5.030000000000000000e+02	6.703339453136003545e-05
5.070000000000000000e+02	6.565640538741882026e-05
5.090000000000000000e+02	6.498424864582151572e-05
5.120000000000000000e+02	6.399578826444055069e-05
5.160000000000000000e+02	6.271359644521336263e-05
5.170000000000000000e+02	6.239925563972237299e-05
5.210000000000000000e+02	6.116595215921970252e-05
5.250000000000000000e+02	5.996996513861312106e-05
5.260000000000000000e+02	5.967662071536261603e-05
5.300000000000000000e+02	5.852516814242557375e-05
5.340000000000000000e+02	5.740774546678963086e-05
5.360000000000000000e+02	5.686137268514496190e-05
5.390000000000000000e+02	5.605678029981832344e-05
5.430000000000000000e+02	5.501111033867807365e-05
5.450000000000000000e+02	5.449955928334658528e-05
5.480000000000000000e+02	5.374592936256347708e-05
5.520000000000000000e+02	5.276592415225968280e-05
5.550000000000000000e+02	5.204895767017478359e-05
5.570000000000000000e+02	5.157932597095633842e-05
5.610000000000000000e+02	5.065953120071166327e-05
5.640000000000000000e+02	4.998624588031623517e-05
5.660000000000000000e+02	4.954505642285923772e-05
5.700000000000000000e+02	4.868057414108423187e-05
5.740000000000000000e+02	4.783923328851441559e-05
5.750000000000000000e+02	4.763241573550909547e-05
5.790000000000000000e+02	4.681883777593078000e-05
5.830000000000000000e+02	4.602658394132347341e-05
5.840000000000000000e+02	4.583176374704095446e-05
5.880000000000000000e+02	4.506511422053618987e-05
5.920000000000000000e+02	4.431814723372846931e-05
5.940000000000000000e+02	4.395183150064825572e-05
5.970000000000000000e+02	4.341108619488644182e-05
6.010000000000000000e+02	4.270596836521492468e-05
6.050000000000000000e+02	4.201843221144328788e-05
6.060000000000000000e+02	4.184922572416510667e-05
6.100000000000000000e+02	4.118284115731465911e-05
6.140000000000000000e+02	4.053274726932912242e-05
6.150000000000000000e+02	4.037270598035956615e-05
6.190000000000000000e+02	3.974222510500641237e-05
6.230000000000000000e+02	3.912686097184026740e-05
6.260000000000000000e+02	3.867496422125474981e-05
6.280000000000000000e+02	3.837817292164352051e-05
6.320000000000000000e+02	3.779506883182584542e-05
6.360000000000000000e+02	3.722556744001868922e-05
6.370000000000000000e+02	3.708526709246279945e-05
6.410000000000000000e+02	3.653217049293458474e-05
6.450000000000000000e+02	3.599173916408755086e-05
6.480000000000000000e+02	3.559449179194127538e-05
6.500000000000000000e+02	3.533341713974399306e-05
6.540000000000000000e+02	3.482007790916053641e-05
6.580000000000000000e+02	3.431818893071501841e-05
6.600000000000000000e+02	3.407143026796111834e-05
6.630000000000000000e+02	3.370640677271066754e-05
6.670000000000000000e+02	3.322904268731122213e-05
6.710000000000000000e+02	3.276205719481180278e-05
6.720000000000000000e+02	3.264689659536468280e-05
6.760000000000000000e+02	3.219245807068327886e-05
6.800000000000000000e+02	3.174772961940866556e-05
6.830000000000000000e+02	3.142038690372075255e-05
6.850000000000000000e+02	3.120504877736351990e-05
6.890000000000000000e+02	3.078116083256397101e-05
6.930000000000000000e+02	3.036611030920836896e-05
6.950000000000000000e+02	3.016182110140638861e-05
6.980000000000000000e+02	2.985934715740799078e-05
7.020000000000000000e+02	2.946328582504632865e-05
7.060000000000000000e+02	2.907528597099074547e-05
7.070000000000000000e+02	2.897951950962124323e-05
7.110000000000000000e+02	2.860128619585223381e-05
7.150000000000000000e+02	2.823062710390501079e-05
7.190000000000000000e+02	2.786733763095530780e-05
7.200000000000000000e+02	2.777764345299454235e-05
7.240000000000000000e+02	2.742328881487256925e-05
7.280000000000000000e+02	2.707586835865201380e-05
7.320000000000000000e+02	2.673519900331638305e-05
7.330000000000000000e+02	2.665106565036181457e-05
7.370000000000000000e+02	2.631858693188850878e-05
7.410000000000000000e+02	2.599246919455979604e-05
7.450000000000000000e+02	2.567254820801979920e-05
7.460000000000000000e+02	2.559351746764249036e-05
7.500000000000000000e+02	2.528111955945808176e-05
7.540000000000000000e+02	2.497456803083209637e-05
7.580000000000000000e+02	2.467371520901550513e-05
7.590000000000000000e+02	2.459937556971349831e-05
7.630000000000000000e+02	2.430544558513266645e-05
7.670000000000000000e+02	2.401689889934728595e-05
7.710000000000000000e+02	2.373360242371742174e-05
7.720000000000000000e+02	2.366358344973486239e-05
7.760000000000000000e+02	2.338666886333388290e-05
