Frequency [Hz]	g1_d	g1_q	g2_d	g2_q	g3_d	g3_q	1DC_dc	MMC1_d	MMC1_q	2DC_dc	MMC2_d	MMC2_q	3DC_dc	MMC3_d	MMC3_q
 (1.230000000000000000e+02+0.000000000000000000e+00j)	 (2.559624292561444303e+00+1.271966992036579924e+01j)	 (7.659559366594837115e+01+1.666089842891354635e+02j)	 (1.022581441885416211e+02-2.233699954266570273e+02j)	 (5.087297446176540561e+00+8.597680563661829467e+01j)	 (3.971530095639996816e+00+3.516786574267842980e+01j)	 (2.408132987424130178e+00+6.036967434584349590e+00j)	 (3.623505882736578254e+00+1.296761812935250546e+01j)	 (1.210567971381960151e+00+5.687266150550206234e+00j)	 (1.038343686468902877e-01+5.049846176691389132e+00j)	 (1.075632086353474764e-01+5.042468640877735275e+00j)	 (1.861139830852319488e+00+1.683021231452954680e+01j)	 (1.029974680080129185e-01+2.130367106769475161e+00j)	 (1.041290567696612906e-01+2.127175484866595134e+00j)	 (4.452123322959688489e-01+1.557522848001906324e+00j)	 (1.622574804106164115e-01+7.224866020914105791e-01j)
 (1.250000000000000000e+02+0.000000000000000000e+00j)	 (2.663200872593910695e+00+1.317903525398852516e+01j)	 (8.484269466539723226e+01+1.740448773329611072e+02j)	 (9.830806410901726622e+01-2.178319253864212328e+02j)	 (5.175757160014691216e+00+8.697501437795479262e+01j)	 (4.005812520811928401e+00+3.613550252695095821e+01j)	 (2.478729320038291828e+00+6.176069525292670725e+00j)	 (3.681924236993527888e+00+1.315745731576234512e+01j)	 (1.245527988405899844e+00+5.836248547514634843e+00j)	 (1.038888329143325961e-01+5.108287639763815946e+00j)	 (1.076882380575189951e-01+5.100841555222766388e+00j)	 (1.989765028381313750e+00+1.777238514742224851e+01j)	 (1.030487387938502780e-01+2.188712379955428666e+00j)	 (1.042195167667387123e-01+2.185429951429327833e+00j)	 (4.520420125553608615e-01+1.572450261922367476e+00j)	 (1.668588157232647196e-01+7.408582728822916685e-01j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (2.805499648297549165e+00+1.365118285721970004e+01j)	 (9.411843400532758608e+01+1.814273561168974709e+02j)	 (9.468462995635394464e+01-2.125838261385489432e+02j)	 (5.261982997909486315e+00+8.797109926503345889e+01j)	 (4.038992303144517848e+00+3.710532079414136319e+01j)	 (2.547908852111074207e+00+6.310520290571385971e+00j)	 (3.703828364518344074e+00+1.332797981133746390e+01j)	 (1.281113828822169287e+00+5.984883403177079231e+00j)	 (1.039438005695862977e-01+5.166731584932949595e+00j)	 (1.078145352322963380e-01+5.159217577774011687e+00j)	 (2.135104356059966069e+00+1.872225919899161539e+01j)	 (1.031003290027858316e-01+2.247059273386370126e+00j)	 (1.043109933537824108e-01+2.243686213759406911e+00j)	 (4.589010757308021882e-01+1.587306797034605532e+00j)	 (1.715313017638907256e-01+7.591546137030228403e-01j)
 (1.280000000000000000e+02+0.000000000000000000e+00j)	 (2.882588018084916381e+00+1.390094967325318365e+01j)	 (9.917118875274010747e+01+1.850617091464295925e+02j)	 (9.298374803143542522e+01-2.100627934797940668e+02j)	 (5.304104713612214361e+00+8.846852435678675874e+01j)	 (4.055222304257290133e+00+3.759137026681595017e+01j)	 (2.581958260960020013e+00+6.376155365814081932e+00j)	 (3.709644242882578435e+00+1.339685278439904970e+01j)	 (1.299138060160069941e+00+6.059077116395719997e+00j)	 (1.039714758529901167e-01+5.195954494698129977e+00j)	 (1.078781573608431216e-01+5.188406762265595162e+00j)	 (2.213994380499995529e+00+1.920075288786652123e+01j)	 (1.031262491930928643e-01+2.276233327192162204e+00j)	 (1.043571129987457130e-01+2.272815023944408264e+00j)	 (4.623413563628325784e-01+1.594708510966599491e+00j)	 (1.738938462522876538e-01+7.682744860315174895e-01j)
 (1.290000000000000000e+02+0.000000000000000000e+00j)	 (2.955293023319980783e+00+1.415891094794029037e+01j)	 (1.045147418134870918e+02+1.886350552465657415e+02j)	 (9.135113026121599944e+01-2.076074612343336412e+02j)	 (5.345500068875431943e+00+8.896565116449389166e+01j)	 (4.071281870542284409e+00+3.807836858702084015e+01j)	 (2.615642752225121992e+00+6.440805871205408373e+00j)	 (3.720347149037742440e+00+1.345567911269914063e+01j)	 (1.317315342344200779e+00+6.133192193627853506e+00j)	 (1.039992796654251456e-01+5.225178032646836002e+00j)	 (1.079420936499202593e-01+5.217596733234848294e+00j)	 (2.296990926699497226e+00+1.968191432115472139e+01j)	 (1.031522554073626557e-01+2.305407786604877440e+00j)	 (1.044034868316965625e-01+2.301944291621903727e+00j)	 (4.657886618030790404e-01+1.602092537917234827e+00j)	 (1.762737120121998513e-01+7.773754533422153612e-01j)
 (1.310000000000000000e+02+0.000000000000000000e+00j)	 (3.079982254376712802e+00+1.467920296148423276e+01j)	 (1.161106515869946350e+02+1.955194997441962812e+02j)	 (8.827542340949733557e+01-2.028852008625591452e+02j)	 (5.425981484904470520e+00+8.995939522356053430e+01j)	 (4.103249714694158889e+00+3.905580631013983606e+01j)	 (2.681910555876619195e+00+6.567365706110915191e+00j)	 (3.763833520109116648e+00+1.356337855557133665e+01j)	 (1.354127969609838944e+00+6.281198686242903229e+00j)	 (1.040552740830024137e-01+5.283627003231101682e+00j)	 (1.080709030211404603e-01+5.275979048393690363e+00j)	 (2.475189412579234638e+00+2.065310945335531656e+01j)	 (1.032045340575191428e-01+2.363757928286494003e+00j)	 (1.044969979335894361e-01+2.360204219553498017e+00j)	 (4.727039348942208563e-01+1.616807580819070944e+00j)	 (1.810847187597582897e-01+7.955205261750887269e-01j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (3.239041617653908300e+00+1.543786407312553877e+01j)	 (1.358752192554803173e+02+2.048565016174723041e+02j)	 (8.408493486079611046e+01-1.962411831002685574e+02j)	 (5.540882468206451250e+00+9.145030466356351440e+01j)	 (4.153067926923946551e+00+4.053266381152621989e+01j)	 (2.778464588925643408e+00+6.751061668953685313e+00j)	 (3.859407462410861189e+00+1.373286016915620245e+01j)	 (1.410501128813100191e+00+6.502696106951938226e+00j)	 (1.041402311284969351e-01+5.371305234044325694e+00j)	 (1.082664349746374488e-01+5.363558508910611700e+00j)	 (2.772005910576889054e+00+2.213529556260218811e+01j)	 (1.032836534102771764e-01+2.451286234044595336e+00j)	 (1.046391889721407370e-01+2.447597692487416321e+00j)	 (4.831270153308097060e-01+1.638747808113875104e+00j)	 (1.884265629462531233e-01+8.225953918263456677e-01j)
 (1.350000000000000000e+02+0.000000000000000000e+00j)	 (3.289174346875045174e+00+1.568452666355383052e+01j)	 (1.431111458801402136e+02+2.076078495794481569e+02j)	 (8.278901417334620305e+01-1.941356061870075109e+02j)	 (5.577734815559629133e+00+9.194774229362113260e+01j)	 (4.170959807836854161e+00+4.102823731112629702e+01j)	 (2.809885568748056173e+00+6.810869361577259085e+00j)	 (3.894411195087040589e+00+1.379214345631354988e+01j)	 (1.429606331806600794e+00+6.576403632985777570e+00j)	 (1.041688055984183597e-01+5.400532594557997612e+00j)	 (1.083322233885103403e-01+5.392753274408931929e+00j)	 (2.878606631891417855e+00+2.263747430152074003e+01j)	 (1.033102259001369566e-01+2.480463173481432193e+00j)	 (1.046871092760623539e-01+2.476729837158682557e+00j)	 (4.866143790617471487e-01+1.646025972287563199e+00j)	 (1.909064117812742101e-01+8.315821491141375255e-01j)
 (1.360000000000000000e+02+0.000000000000000000e+00j)	 (3.338586306307568474e+00+1.592861218568681814e+01j)	 (1.506724559151929839e+02+2.101356490121960974e+02j)	 (8.153919343211273940e+01-1.920813650920673581e+02j)	 (5.613957140496289355e+00+9.244556290829332568e+01j)	 (4.189917158894118643e+00+4.152558141335681796e+01j)	 (2.840927992743305097e+00+6.870040122701269070e+00j)	 (3.930135846024851887e+00+1.385241497549986711e+01j)	 (1.448872988491963110e+00+6.650052760176361488e+00j)	 (1.041975062250057732e-01+5.429760601294963074e+00j)	 (1.083983143059367299e-01+5.421948852525866336e+00j)	 (2.989028693498563705e+00+2.314430618050037580e+01j)	 (1.033369047797600138e-01+2.509640537564520102e+00j)	 (1.047352987652787337e-01+2.505862490187316993e+00j)	 (4.901080953366274140e-01+1.653286526674869528e+00j)	 (1.934021547273313824e-01+8.405497797861936071e-01j)
 (1.380000000000000000e+02+0.000000000000000000e+00j)	 (3.435675666589977251e+00+1.641029720759322075e+01j)	 (1.667642337187399448e+02+2.144126228179560485e+02j)	 (7.916876751250110544e+01-1.881196446678867744e+02j)	 (5.684865088122253773e+00+9.344259118254581153e+01j)	 (4.232223267893120422e+00+4.252559066649994435e+01j)	 (2.901893649211165993e+00+6.986657161429653762e+00j)	 (4.002937366282536935e+00+1.397510469100136810e+01j)	 (1.487905213568323060e+00+6.797181815541109451e+00j)	 (1.042552805757155227e-01+5.488218564890035900e+00j)	 (1.085313961268070115e-01+5.480342462927528580e+00j)	 (3.221435788599901429e+00+2.417379973221510880e+01j)	 (1.033906022274124203e-01+2.567996553645502722e+00j)	 (1.048325136924647544e-01+2.564129357384637320e+00j)	 (4.971142404018401018e-01+1.667754814090844473e+00j)	 (1.984403223110181858e-01+8.584277014166000752e-01j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (3.577244169080638247e+00+1.712086537468131553e+01j)	 (1.932620318586974122e+02+2.184535487173464787e+02j)	 (7.590647695231369596e+01-1.825188508291211633e+02j)	 (5.788936711260654455e+00+9.494182537309536940e+01j)	 (4.311345502311306532e+00+4.403765065452282101e+01j)	 (2.990686533489759658e+00+7.157930828144277058e+00j)	 (4.114067648721103865e+00+1.416238352794583122e+01j)	 (1.547765053823843662e+00+7.017452627938650878e+00j)	 (1.043428493525801054e-01+5.575910433458937554e+00j)	 (1.087332399407732741e-01+5.567939076417767197e+00j)	 (3.600927778876515717e+00+2.576593257573068740e+01j)	 (1.034720909043625181e-01+2.655533838884108100e+00j)	 (1.049805741730605035e-01+2.651533677010032619e+00j)	 (5.076689469379960240e-01+1.689325108025973243e+00j)	 (2.061104771442487660e-01+8.851019396015102902e-01j)
 (1.420000000000000000e+02+0.000000000000000000e+00j)	 (3.623344093043588732e+00+1.735558958562551624e+01j)	 (2.026964606513941476e+02+2.190441144470389077e+02j)	 (7.489035823246574353e+01-1.807369586858837636e+02j)	 (5.823421064246237400e+00+9.544240416253134640e+01j)	 (4.343090619658760865e+00+4.454418478424949512e+01j)	 (3.019633803851356380e+00+7.214207014250217931e+00j)	 (4.151432660457537338e+00+1.422529286037858576e+01j)	 (1.568085626191769499e+00+7.090756275194917357e+00j)	 (1.043722730494145712e-01+5.605142383699873498e+00j)	 (1.088011056206881766e-01+5.597139617295654013e+00j)	 (3.736728185040717687e+00+2.631187072161796792e+01j)	 (1.034995331141619346e-01+2.684713809463707079e+00j)	 (1.050305736146235625e-01+2.680669542561291419e+00j)	 (5.111989554611062747e-01+1.696479915864184784e+00j)	 (2.086963335297065958e-01+8.939556595582565102e-01j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (3.668925899122514878e+00+1.758966150573840537e+01j)	 (2.124141974049987880e+02+2.191999638310592502e+02j)	 (7.390736027637808547e+01-1.789952984682346937e+02j)	 (5.857930261184280063e+00+9.594324744698685947e+01j)	 (4.377946309788087298e+00+4.505154511821034191e+01j)	 (3.048286577059766689e+00+7.270132373086202193e+00j)	 (4.188915877714776137e+00+1.428833754456324812e+01j)	 (1.588596125724465180e+00+7.163993686763074464e+00j)	 (1.044018103575512779e-01+5.634375004565384870e+00j)	 (1.088692601332260645e-01+5.626341000195618669e+00j)	 (3.877883169027385168e+00+2.686648162717777311e+01j)	 (1.035271270238550256e-01+2.713894217374380524e+00j)	 (1.050809188974967251e-01+2.709805956594754761e+00j)	 (5.147346905572551812e-01+1.703617045187814094e+00j)	 (2.112963985462453231e-01+9.027907372668824149e-01j)
 (1.460000000000000000e+02+0.000000000000000000e+00j)	 (3.803151828989777883e+00+1.829017232721612984e+01j)	 (2.430919130334187912e+02+2.166803875261379346e+02j)	 (7.114366729728180871e+01-1.739996748105316726e+02j)	 (5.961766482692000046e+00+9.744597516296067852e+01j)	 (4.502891003080290666e+00+4.657534638601593713e+01j)	 (3.132683410838632110e+00+7.436068406757519789e+00j)	 (4.301927696399398648e+00+1.447788051174453194e+01j)	 (1.651286045622596177e+00+7.383252619426491137e+00j)	 (1.044910848076231469e-01+5.722076938672010726e+00j)	 (1.090754356405522624e-01+5.713950244776353493e+00j)	 (4.339445848888789925e+00+2.858833863935647912e+01j)	 (1.036108829910506041e-01+2.801438041083530450e+00j)	 (1.052341599181855492e-01+2.797218450308563309e+00j)	 (5.253751812143055977e-01+1.724922124207598051e+00j)	 (2.191801591557778761e-01+9.291856029454866883e-01j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (3.891515365164194495e+00+1.875758285928247915e+01j)	 (2.645466597654475436e+02+2.121106181255415208e+02j)	 (6.944331474483699651e+01-1.708496774112758487e+02j)	 (6.030662940068161504e+00+9.844643565512504324e+01j)	 (4.604055254540578623e+00+4.758924365056482486e+01j)	 (3.187849401006995542e+00+7.545362187344571758e+00j)	 (4.377639264834001231e+00+1.460431577245151580e+01j)	 (1.694039287674634187e+00+7.528985235496534756e+00j)	 (1.045511377522773400e-01+5.780548339705069871e+00j)	 (1.092142907671309893e-01+5.772360699045156807e+00j)	 (4.686114804443070270e+00+2.978984250940561296e+01j)	 (1.036675792541223717e-01+2.859802718035854507e+00j)	 (1.053382569710259037e-01+2.855496074263642825e+00j)	 (5.324953915780619162e-01+1.739036697754806848e+00j)	 (2.245044393436394226e-01+9.466917217384848149e-01j)
 (1.490000000000000000e+02+0.000000000000000000e+00j)	 (3.935742720867744904e+00+1.899180319436305808e+01j)	 (2.754601399207427335e+02+2.088391154111669152e+02j)	 (6.863231352100241622e+01-1.693259242023841011e+02j)	 (6.064598283910973997e+00+9.894585231065181574e+01j)	 (4.660051967090512726e+00+4.809462711214386843e+01j)	 (3.215158981645018343e+00+7.599654775363551273e+00j)	 (4.415587420345515213e+00+1.466750458017113168e+01j)	 (1.715694641734649029e+00+7.601701966199453153e+00j)	 (1.045813220824936135e-01+5.809785090071109437e+00j)	 (1.092841330157329482e-01+5.801567227232897750e+00j)	 (4.873576935587193404e+00+3.040797376862211721e+01j)	 (1.036961924357336778e-01+2.888985680898709330e+00j)	 (1.053909018640418194e-01+2.884635641690305174e+00j)	 (5.360630734381248708e-01+1.746067291736220550e+00j)	 (2.271868926343291184e-01+9.554180531208696925e-01j)
 (1.510000000000000000e+02+0.000000000000000000e+00j)	 (4.024967007684185027e+00+1.946170265980038039e+01j)	 (2.974025869109768223e+02+2.001555022255896006e+02j)	 (6.708351604841890037e+01-1.663767125555199868e+02j)	 (6.130353554438864983e+00+9.994267527963246778e+01j)	 (4.782744034684757395e+00+4.910087263681678849e+01j)	 (3.269306025827103834e+00+7.707602499840494836e+00j)	 (4.491656022876556520e+00+1.479377984958281367e+01j)	 (1.759532002945186635e+00+7.746820593163140423e+00j)	 (1.046420043566735625e-01+5.868260717787019409e+00j)	 (1.094246338728355472e-01+5.859982910190809413e+00j)	 (5.280825212875852159e+00+3.168072858807236614e+01j)	 (1.037539472143786806e-01+2.947352833630200841e+00j)	 (1.054973669697200217e-01+2.942916232145110111e+00j)	 (5.432128991937900109e-01+1.760075056957871809e+00j)	 (2.325922442751319485e-01+9.728178130651670141e-01j)
 (1.540000000000000000e+02+0.000000000000000000e+00j)	 (4.162832576237312843e+00+2.017012411718843623e+01j)	 (3.296047908191201827e+02+1.814005017671650535e+02j)	 (6.492700775407939773e+01-1.621868936312028211e+02j)	 (6.219753787697471559e+00+1.014331551390177992e+02j)	 (4.993483420758758839e+00+5.059536080232911104e+01j)	 (3.349609298256118528e+00+7.867998148139680126e+00j)	 (4.606187674457818737e+00+1.498284956266756929e+01j)	 (1.826522243265368495e+00+7.963692279098062876e+00j)	 (1.047338129863880918e-01+5.955979553928774095e+00j)	 (1.096373949418431581e-01+5.947613076031907475e+00j)	 (5.986524695603022472e+00+3.368553931893099218e+01j)	 (1.038418619261526205e-01+3.034906589674020161e+00j)	 (1.056599167024067643e-01+3.030340651272314112e+00j)	 (5.539716506903860083e-01+1.780953285320728829e+00j)	 (2.408012548646349948e-01+9.987859403912657807e-01j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (4.210243566191960163e+00+2.040710304353574145e+01j)	 (3.398484275754202599e+02+1.735835513893908058e+02j)	 (6.424867839924377222e+01-1.608496801248497263e+02j)	 (6.246027240546810688e+00+1.019291531620244626e+02j)	 (5.071072132332113291e+00+5.108859656114167080e+01j)	 (3.376176575923902856e+00+7.921080635080207877e+00j)	 (4.644487041083697143e+00+1.504576892469277283e+01j)	 (1.849157597991536450e+00+8.035774697715586612e+00j)	 (1.047646265493034773e-01+5.985220623430557829e+00j)	 (1.097088417440492958e-01+5.976824923277799684e+00j)	 (6.250495895517425460e+00+3.438043156419070812e+01j)	 (1.038714941988636009e-01+3.064091979490721318e+00j)	 (1.057148176107545606e-01+3.059483054689995374e+00j)	 (5.575664045451307338e-01+1.787877191760731455e+00j)	 (2.435644613243545531e-01+1.007406990263905788e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (4.258490319555177095e+00+2.064439966267882909e+01j)	 (3.497106511178067763e+02+1.649957279626573552e+02j)	 (6.358898133831335286e+01-1.595409388440465364e+02j)	 (6.270136723063337136e+00+1.024250636465509672e+02j)	 (5.152561739333095581e+00+5.157886860644374849e+01j)	 (3.402661683581380991e+00+7.973975687408268342e+00j)	 (4.682853007828647662e+00+1.510863198257915130e+01j)	 (1.871938991579089606e+00+8.107758769227384477e+00j)	 (1.047955460751742035e-01+6.014462428794196569e+00j)	 (1.097805482564432472e-01+6.006037675565475631e+00j)	 (6.530336582144680158e+00+3.508919088234290484e+01j)	 (1.039012836960473279e-01+3.093277773960835475e+00j)	 (1.057700599553075549e-01+3.088625927802457483e+00j)	 (5.611651800848317384e-01+1.794783397080657483e+00j)	 (2.463410585094831795e-01+1.016010512572887547e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (4.408399179901435261e+00+2.135751006307887323e+01j)	 (3.761835090994874236e+02+1.349075644859901786e+02j)	 (6.171255994317102989e+01-1.557781109428928801e+02j)	 (6.327679345713916881e+00+1.039149774895066543e+02j)	 (5.422602059924825468e+00+5.302709104655598082e+01j)	 (3.481692422914283824e+00+8.131541516471877173e+00j)	 (4.798390453423683866e+00+1.529685766830052884e+01j)	 (1.941142580772706960e+00+8.323161699685950765e+00j)	 (1.048889423044460784e-01+6.102192298703841722e+00j)	 (1.099972069419690029e-01+6.093681418048275233e+00j)	 (7.474602891356479262e+00+3.730332847244364558e+01j)	 (1.039915649992180779e-01+3.180837619632123747e+00j)	 (1.059377545287687322e-01+3.176057437669743688e+00j)	 (5.719843324429910725e-01+1.815396197474183682e+00j)	 (2.547506480746528079e-01+1.041715478843770804e+00j)
 (1.610000000000000000e+02+0.000000000000000000e+00j)	 (4.512440749752593128e+00+2.183336738009310096e+01j)	 (3.904769296785043480e+02+1.117532331432273622e+02j)	 (6.053874692501967303e+01-1.533981869213381231e+02j)	 (6.352545927879145182e+00+1.049131713192428492e+02j)	 (5.626085319261339812e+00+5.396622730040772353e+01j)	 (3.534059773589946385e+00+8.235656393423726129e+00j)	 (4.875821383616684379e+00+1.542200968075222178e+01j)	 (1.987995125536076824e+00+8.466341830826960901e+00j)	 (1.049517369065933736e-01+6.160682626745616730e+00j)	 (1.101429113729483905e-01+6.152115206581829199e+00j)	 (8.202273329850985562e+00+3.885932453661673236e+01j)	 (1.040524950437000801e-01+3.239212946249552250e+00j)	 (1.060511419371791136e-01+3.234347612387345805e+00j)	 (5.792148947371551504e-01+1.829050320922384731e+00j)	 (2.604227167034799395e-01+1.058763615284995518e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (4.565554042527016243e+00+2.207132709008286042e+01j)	 (3.964269887175856866e+02+9.945672147346817837e+01j)	 (5.997269926219043867e+01-1.522445452692680590e+02j)	 (6.360758900078386624e+00+1.054147389741885945e+02j)	 (5.735164530104475133e+00+5.442455420909691099e+01j)	 (3.560148866715144855e+00+8.287439517321111282e+00j)	 (4.914669287601245884e+00+1.548447646703625225e+01j)	 (2.011640227851067220e+00+8.537813118698782233e+00j)	 (1.049832921691890991e-01+6.189928925964514050e+00j)	 (1.102161384337314864e-01+6.181333505467572209e+00j)	 (8.599592189907378170e+00+3.966411630564275015e+01j)	 (1.040831812662478956e-01+3.268401252784109978e+00j)	 (1.061083080376553217e-01+3.263493479335622727e+00j)	 (5.828351681179575472e-01+1.835851196439524102e+00j)	 (2.632781322470661434e-01+1.067260989254636749e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (4.728547285213240414e+00+2.278532804259241118e+01j)	 (4.090236702338916643e+02+6.073474846696358043e+01j)	 (5.835021630386578551e+01-1.489200322710644002e+02j)	 (6.368604401110821378e+00+1.069334788214961947e+02j)	 (6.087388243949398259e+00+5.573421904130319859e+01j)	 (3.638017524341255804e+00+8.441741192108652925e+00j)	 (5.031774196821783285e+00+1.567139835208898901e+01j)	 (2.083473054399314517e+00+8.751764844436904056e+00j)	 (1.050785812624320387e-01+6.277672408491410394e+00j)	 (1.104373014992762053e-01+6.268994085787342740e+00j)	 (9.949660459524261924e+00+4.220210984813322597e+01j)	 (1.041761347032921226e-01+3.355968798917313034e+00j)	 (1.062817134977670219e-01+3.350934300610338923e+00j)	 (5.937146660888618088e-01+1.856149620391244648e+00j)	 (2.719203548631564660e-01+1.092645958317997712e+00j)
 (1.670000000000000000e+02+0.000000000000000000e+00j)	 (4.839698460761810317e+00+2.326170247125736523e+01j)	 (4.129130124995427309e+02+3.432007735548559424e+01j)	 (5.732607470430365737e+01-1.468103251773248132e+02j)	 (6.360387112873596038e+00+1.079612827505173129e+02j)	 (6.329743665569160349e+00+5.653071810853135304e+01j)	 (3.689580107892735050e+00+8.543802336849728007e+00j)	 (5.110328427319781319e+00+1.579558047124419140e+01j)	 (2.132126231809479577e+00+8.894013939717241968e+00j)	 (1.051426178890743357e-01+6.336171922660495781e+00j)	 (1.105859643389168617e-01+6.327439262583177459e+00j)	 (1.101330994135701502e+01+4.401414213887655791e+01j)	 (1.042388642760076894e-01+3.414349389451725614e+00j)	 (1.063989348782893168e-01+3.409230931827798905e+00j)	 (6.009821984081048507e-01+1.869595500533386634e+00j)	 (2.777437834773884284e-01+1.109479849696610287e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (4.895887578615753633e+00+2.350013616753607337e+01j)	 (4.135325986316630065e+02+2.120352994929254464e+01j)	 (5.682981269327333251e+01-1.457854716685517076e+02j)	 (6.352536467358209649e+00+1.084809304748690550e+02j)	 (6.444668525365935707e+00+5.689876819010459030e+01j)	 (3.715253948208297796e+00+8.594615800854509047e+00j)	 (5.149753475190931518e+00+1.585753253128383378e+01j)	 (2.156685937094157346e+00+8.965020805977021112e+00j)	 (1.051747865055274594e-01+6.365422849512056835e+00j)	 (1.106606577971695898e-01+6.356663303853662406e+00j)	 (1.160887270777642577e+01+4.496118010238856755e+01j)	 (1.042704623382132989e-01+3.443540361949569917e+00j)	 (1.064580404266608077e-01+3.438380087783504013e+00j)	 (6.046200220900616040e-01+1.876292644450499036e+00j)	 (2.806736746606947053e-01+1.117869975868133192e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (5.066599276907735039e+00+2.421710599861383884e+01j)	 (4.104890054279218248e+02-1.683947467017279109e+01j)	 (5.539937011056497340e+01-1.428236499313920547e+02j)	 (6.316087146667329399e+00+1.100679950494491806e+02j)	 (6.693304933892499697e+00+5.787088929541809534e+01j)	 (3.791858120558746048e+00+8.746298870435678552e+00j)	 (5.268621403262888414e+00+1.604280249246510337e+01j)	 (2.231304630518946119e+00+9.177557302928017080e+00j)	 (1.052718820958446766e-01+6.453180359458639437e+00j)	 (1.108861694211236842e-01+6.444341302270214733e+00j)	 (1.374914874760646200e+01+4.796426950799332189e+01j)	 (1.043662082205315672e-01+3.531116016966381110e+00j)	 (1.066373699471346165e-01+3.525830958845044716e+00j)	 (6.155485272875933500e-01+1.896281371267721116e+00j)	 (2.895345250157402850e-01+1.142933271154074726e+00j)
 (1.730000000000000000e+02+0.000000000000000000e+00j)	 (5.182093171964528011e+00+2.469706683070884523e+01j)	 (4.048545058874991582e+02-4.048218072175194493e+01j)	 (5.449078004765477345e+01-1.409375108082406030e+02j)	 (6.283814929166221752e+00+1.111541862908722607e+02j)	 (6.701790443880815573e+00+5.845225345432557873e+01j)	 (3.842606496185472231e+00+8.846880702558451048e+00j)	 (5.348356986981975147e+00+1.616580792319218318e+01j)	 (2.281834201595308365e+00+9.318833026901920391e+00j)	 (1.053370949062496786e-01+6.511689350382115826e+00j)	 (1.110376889936765116e-01+6.502798249214593262e+00j)	 (1.557265094793655358e+01+5.004246134575993921e+01j)	 (1.044308438433783071e-01+3.589502088041268468e+00j)	 (1.067586207635190659e-01+3.584134401742003373e+00j)	 (6.228457308938509795e-01+1.909521998152679201e+00j)	 (2.954998984562106079e-01+1.159553122850015328e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (5.240349667696563074e+00+2.493781212315839113e+01j)	 (4.011233737652687523e+02-5.164401882674178523e+01j)	 (5.404902478659116127e+01-1.400194250012221175e+02j)	 (6.266508562629511836e+00+1.117072169028246407e+02j)	 (6.646981779115110456e+00+5.875547082187307524e+01j)	 (3.867895794165673529e+00+8.897034923341838208e+00j)	 (5.388370059340823914e+00+1.622715394035535752e+01j)	 (2.307333309949074263e+00+9.389342961735403392e+00j)	 (1.053698435101465825e-01+6.540945054281811721e+00j)	 (1.111137980373490958e-01+6.532028222847016785e+00j)	 (1.662309966734379785e+01+5.106578225050235176e+01j)	 (1.044634056617306794e-01+3.618695819278123338e+00j)	 (1.068197594755828650e-01+3.613286988506119179e+00j)	 (6.264974941946086506e-01+1.916116874573474238e+00j)	 (2.984997010482791646e-01+1.167836417049358033e+00j)
 (1.770000000000000000e+02+0.000000000000000000e+00j)	 (5.417296498818163109e+00+2.566371976376413855e+01j)	 (3.869907625949812200e+02-8.214542360745488736e+01j)	 (5.277045125474798226e+01-1.373595020520903347e+02j)	 (6.217491824850307935e+00+1.134117860699594758e+02j)	 (6.337816595911229811e+00+5.983380637789224465e+01j)	 (3.943481004796953737e+00+9.047038532749189343e+00j)	 (5.508981708470074068e+00+1.641055439407471894e+01j)	 (2.384761064073481318e+00+9.600349856185998121e+00j)	 (1.054686489671430721e-01+6.628717052925907183e+00j)	 (1.113435050166746570e-01+6.619724207610183875e+00j)	 (2.026998522956430904e+01+5.392128260191479683e+01j)	 (1.045620717533771588e-01+3.706279816715278397e+00j)	 (1.070052345042031561e-01+3.700748235048569423e+00j)	 (6.374642379256615365e-01+1.935800253072287980e+00j)	 (3.075663788003411558e-01+1.192580038611387616e+00j)
 (1.790000000000000000e+02+0.000000000000000000e+00j)	 (5.537246228885419619e+00+2.615116716753376380e+01j)	 (3.757006902888233526e+02-9.985394318027840654e+01j)	 (5.195434478602715700e+01-1.356605138638088022e+02j)	 (6.195974678870559416e+00+1.145897652038259054e+02j)	 (6.110037099404163285e+00+6.069764164988166044e+01j)	 (3.993686563585920446e+00+9.146720849935308095e+00j)	 (5.589859335691985898e+00+1.653228477287500198e+01j)	 (2.437147738036160138e+00+9.740577889968918157e+00j)	 (1.055349786316423233e-01+6.687235835624885105e+00j)	 (1.114977786125584819e-01+6.678193303534304626e+00j)	 (2.304159779645654282e+01+5.560716376953165252e+01j)	 (1.046286668665102476e-01+3.764671503039592082e+00j)	 (1.071305989545577597e-01+3.759058659916017842e+00j)	 (6.447839570581723745e-01+1.948838560745005166e+00j)	 (3.136659512707396513e-01+1.208987419870383606e+00j)
