Frequency [Hz]	g1_d	g1_q	g2_d	g2_q	g3_d	g3_q	1DC_dc	MMC1_d	MMC1_q	2DC_dc	MMC2_d	MMC2_q	3DC_dc	MMC3_d	MMC3_q
 (4.130000000000000000e+02+0.000000000000000000e+00j)	 (2.055753693854442474e+02+7.227223387717805814e+00j)	 (2.404895613881319960e+01-8.031020746740627203e+01j)	 (1.455755902640386701e+01-5.823118813979465358e+01j)	 (2.640364219858696515e+01+2.461506125355342078e+02j)	 (1.439081895659176524e+01+1.808707275601923072e+02j)	 (2.240159443146657381e+01+2.949608406826806473e+01j)	 (1.715548439203777420e+01+2.853601418853267546e+01j)	 (1.178172756066659410e+01+2.355299472879675093e+01j)	 (1.146992701648636009e-01+1.356678732357414852e+01j)	 (1.332737611864048266e-01+1.355928072329145628e+01j)	 (9.765791445392373760e+00+1.416113818532119240e+01j)	 (1.154629647466515197e-01+1.061741564221931533e+01j)	 (1.285675191289835373e-01+1.060745572638967538e+01j)	 (1.423927552062504542e+00+3.143607487236298237e+00j)	 (1.135834776759407250e+00+2.684195412726392060e+00j)
 (4.160000000000000000e+02+0.000000000000000000e+00j)	 (2.034777224271184934e+02-5.633558261043815740e+00j)	 (2.362423595442443158e+01-7.954348864177802625e+01j)	 (1.439193433715485071e+01-5.776534175305841501e+01j)	 (2.672470185769140016e+01+2.479705427227195003e+02j)	 (1.459085243404908283e+01+1.825562647043729783e+02j)	 (2.281167477811988320e+01+3.007416445650608594e+01j)	 (1.733713798134440509e+01+2.866670191882360896e+01j)	 (1.193135516698058218e+01+2.370059128226150591e+01j)	 (1.148235630905269505e-01+1.365554739078780422e+01j)	 (1.335744317857426866e-01+1.364817698585367012e+01j)	 (9.718701270581137308e+00+1.434210126578785527e+01j)	 (1.156226561993959484e-01+1.070566134930989577e+01j)	 (1.288951799856088432e-01+1.069573597065812898e+01j)	 (1.432124734753545958e+00+3.156277280825845466e+00j)	 (1.145703021416247136e+00+2.698556724064289813e+00j)
 (4.200000000000000000e+02+0.000000000000000000e+00j)	 (1.982203505015553731e+02-2.165882565836230356e+01j)	 (2.307567676697396664e+01-7.853798862092618549e+01j)	 (1.417627929453680657e+01-5.715143397567004513e+01j)	 (2.715016062642666839e+01+2.504141278969427162e+02j)	 (1.486251829603541985e+01+1.848076127196089260e+02j)	 (2.337756330823804163e+01+3.084938175755828738e+01j)	 (1.757883771290961761e+01+2.883897693877919721e+01j)	 (1.213188230902030718e+01+2.389651781764574778e+01j)	 (1.149892661583399173e-01+1.377392197954527830e+01j)	 (1.339753653065305361e-01+1.376673856873973989e+01j)	 (9.666050343664631228e+00+1.458478521338525091e+01j)	 (1.158357897342791321e-01+1.082334290031945656e+01j)	 (1.293328796434725370e-01+1.081346797396262716e+01j)	 (1.442982483030303298e+00+3.173123983132037917e+00j)	 (1.158787439584185952e+00+2.717591300390854947e+00j)
 (4.210000000000000000e+02+0.000000000000000000e+00j)	 (1.965216592107985036e+02-2.540096333815473528e+01j)	 (2.294161417532099634e+01-7.828955387084933193e+01j)	 (1.412327529816716876e+01-5.699923048573748474e+01j)	 (2.725626509516334295e+01+2.510280955779615795e+02j)	 (1.493127633899558049e+01+1.853711943323689866e+02j)	 (2.352268691469715733e+01+3.104393143026283397e+01j)	 (1.763917283993481533e+01+2.888178330922477599e+01j)	 (1.218219590501353977e+01+2.394534603014303542e+01j)	 (1.150306874114887801e-01+1.380352063245769223e+01j)	 (1.340756026782382593e-01+1.379638493925191511e+01j)	 (9.654593293358223249e+00+1.464568969222967176e+01j)	 (1.158891083288203644e-01+1.085276700126432559e+01j)	 (1.294424444860980683e-01+1.084290547889489886e+01j)	 (1.445684174556939094e+00+3.177327630044488149e+00j)	 (1.162045383249826980e+00+2.722330001121000986e+00j)
 (4.250000000000000000e+02+0.000000000000000000e+00j)	 (1.884826359253235921e+02-3.911093291044441855e+01j)	 (2.241728516707721752e+01-7.730732267865590757e+01j)	 (1.391483215425660624e+01-5.639544000192470463e+01j)	 (2.768045850922942464e+01+2.534963083906129668e+02j)	 (1.520951231889312183e+01+1.876286652965270036e+02j)	 (2.411876818194977901e+01+3.182494704672297203e+01j)	 (1.788024207158608192e+01+2.905228049913813138e+01j)	 (1.238417357656128637e+01+2.414005362211322137e+01j)	 (1.151963509676017100e-01+1.392193542769730996e+01j)	 (1.344765548359921625e-01+1.391499450243380132e+01j)	 (9.615169088246608098e+00+1.489017793164459214e+01j)	 (1.161025122233796530e-01+1.097047840735673496e+01j)	 (1.298812358832559799e-01+1.096067368576830070e+01j)	 (1.456440333505331086e+00+3.194111205591330993e+00j)	 (1.175024178972445599e+00+2.741206748057971598e+00j)
 (4.280000000000000000e+02+0.000000000000000000e+00j)	 (1.814351083021504394e+02-4.796465527884657121e+01j)	 (2.203620832001326235e+01-7.658250415661925103e+01j)	 (1.376219010201263160e+01-5.594780746887783351e+01j)	 (2.799902802212625375e+01+2.553604204361567156e+02j)	 (1.542142715608449777e+01+1.893252242529414104e+02j)	 (2.458307455691235432e+01+3.241355857446059474e+01j)	 (1.806088098882461423e+01+2.917961119149643068e+01j)	 (1.253641308045891378e+01+2.428545716539693444e+01j)	 (1.153205731079956498e-01+1.401076786721126943e+01j)	 (1.347772597271721384e-01+1.400397713016715429e+01j)	 (9.591975316862882295e+00+1.507440752286943919e+01j)	 (1.162626907812489424e-01+1.105877785427334814e+01j)	 (1.302108625839465961e-01+1.104901909707527352e+01j)	 (1.464454674515504040e+00+3.206667336363044463e+00j)	 (1.184702365577106509e+00+2.755283937854861254e+00j)
 (4.300000000000000000e+02+0.000000000000000000e+00j)	 (1.764027396859752059e+02-5.316262190694418877e+01j)	 (2.178777210566042655e+01-7.610481807501761864e+01j)	 (1.366215354476757682e+01-5.565183299922399129e+01j)	 (2.821192245555982936e+01+2.566093086261711846e+02j)	 (1.556418782623046582e+01+1.904579904357554199e+02j)	 (2.490129341815485020e+01+3.280728036626922517e+01j)	 (1.818130074506210292e+01+2.926432982804929850e+01j)	 (1.263826471525691453e+01+2.438209889696432597e+01j)	 (1.154033741819523590e-01+1.406999973758767375e+01j)	 (1.349777189785298925e-01+1.406331109488315079e+01j)	 (9.579376925765588524e+00+1.519761504334082858e+01j)	 (1.163695308683934393e-01+1.111765179510986279e+01j)	 (1.304308541117844278e-01+1.110792529320855770e+01j)	 (1.469772632537846624e+00+3.215023600383111191e+00j)	 (1.191127728268413399e+00+2.764631303682331787e+00j)
 (4.340000000000000000e+02+0.000000000000000000e+00j)	 (1.658644469514729280e+02-6.189659309685772115e+01j)	 (2.130396107320900967e+01-7.516243372865575623e+01j)	 (1.346614298667205922e+01-5.506567774753959554e+01j)	 (2.863958385904055604e+01+2.591217540792322325e+02j)	 (1.585315900620418184e+01+1.927278570896602048e+02j)	 (2.555971523394139666e+01+3.359780024366509821e+01j)	 (1.842229499952862781e+01+2.943350517216670070e+01j)	 (1.284282586370918544e+01+2.457468860127044508e+01j)	 (1.155689400325012467e-01+1.418848825804757574e+01j)	 (1.353785972871715815e-01+1.418200855482514555e+01j)	 (9.560687424636480358e+00+1.544491512517381615e+01j)	 (1.165833288123390432e-01+1.123541820044730244e+01j)	 (1.308713822547498129e-01+1.122576010412602088e+01j)	 (1.480349185701771209e+00+3.231702611808410452e+00j)	 (1.203913935627765941e+00+2.783238214557239409e+00j)
 (4.350000000000000000e+02+0.000000000000000000e+00j)	 (1.631782356681920021e+02-6.374683558373289571e+01j)	 (2.118566436015865406e+01-7.492950005078213849e+01j)	 (1.341797436297066071e+01-5.492033325099898633e+01j)	 (2.874698024845764621e+01+2.597529059347203315e+02j)	 (1.592610519473654307e+01+1.932962566864299845e+02j)	 (2.572909213251045912e+01+3.379605919859681507e+01j)	 (1.848260156182884728e+01+2.947576070702328010e+01j)	 (1.289414450811585588e+01+2.462269345461593062e+01j)	 (1.156103234033384608e-01+1.421811558209575388e+01j)	 (1.354788061954603495e-01+1.421168910763549853e+01j)	 (9.557316254353459328e+00+1.550691830411792438e+01j)	 (1.166368008050228111e-01+1.126486369021966638e+01j)	 (1.309816227499962238e-01+1.125522351084374151e+01j)	 (1.482981036493162819e+00+3.235865583115778765e+00j)	 (1.207097004199909618e+00+2.787871968438834447e+00j)
 (4.390000000000000000e+02+0.000000000000000000e+00j)	 (1.524290854381740701e+02-6.991422170194735486e+01j)	 (2.072277836325893219e+01-7.400819838142443530e+01j)	 (1.322857313464086104e+01-5.434366830896428979e+01j)	 (2.917889751413639488e+01+2.622895917081037851e+02j)	 (1.622063841776232351e+01+1.955737359329202718e+02j)	 (2.642670753942165618e+01+3.459154108538894690e+01j)	 (1.872417919471427084e+01+2.964468531946387841e+01j)	 (1.310013115196511002e+01+2.481415292341053558e+01j)	 (1.157758219571781294e-01+1.433664581630833901e+01j)	 (1.358795876925275870e-01+1.433043625376780028e+01j)	 (9.548781121635073532e+00+1.575561764759580541e+01j)	 (1.168507686047604577e-01+1.138266135427795689e+01j)	 (1.314229927091901950e-01+1.137309612593198160e+01j)	 (1.493459707552956539e+00+3.252491359979676311e+00j)	 (1.219775156749842715e+00+2.806336729766904181e+00j)
 (4.430000000000000000e+02+0.000000000000000000e+00j)	 (1.419213396532419722e+02-7.430272998902522374e+01j)	 (2.027587677597051652e+01-7.310325483766214916e+01j)	 (1.304431008544212567e+01-5.377444347772436828e+01j)	 (2.961510133819069779e+01+2.648454739586667870e+02j)	 (1.651948679868712588e+01+1.978576534476420647e+02j)	 (2.715821142715246239e+01+3.539078788928500785e+01j)	 (1.896648412909667059e+01+2.981350636690595124e+01j)	 (1.330725591185641399e+01+2.500473344944427367e+01j)	 (1.159412608158354729e-01+1.445520981158259666e+01j)	 (1.362802649255059895e-01+1.444922359008302770e+01j)	 (9.547798800062736291e+00+1.600538417410368197e+01j)	 (1.170648482082050079e-01+1.150048438885588098e+01j)	 (1.318649747293847430e-01+1.149099939834368556e+01j)	 (1.503861089764669146e+00+3.269076961330316333e+00j)	 (1.232366462954630038e+00+2.824691680107674241e+00j)
 (4.440000000000000000e+02+0.000000000000000000e+00j)	 (1.393624551634020179e+02-7.515425839330974611e+01j)	 (2.016657363044968676e+01-7.287952395395141991e+01j)	 (1.299903185986622667e+01-5.363328427860563608e+01j)	 (2.972489910049358741e+01+2.654874253238849633e+02j)	 (1.659486247990503927e+01+1.984296733914481763e+02j)	 (2.734666102871693738e+01+3.559115821916623901e+01j)	 (1.902719684912822018e+01+2.985570062638021227e+01j)	 (1.335921486587976048e+01+2.505224393776415326e+01j)	 (1.159826106438303917e-01+1.448485612629795405e+01j)	 (1.363804152643979251e-01+1.447892674994571038e+01j)	 (9.548680629885087257e+00+1.606798874738341354e+01j)	 (1.171183831412635074e-01+1.152994414961787584e+01j)	 (1.319755595929254788e-01+1.152048004987398144e+01j)	 (1.506449467134582720e+00+3.273217330277958137e+00j)	 (1.235500686371117984e+00+2.829263661622245518e+00j)
 (4.480000000000000000e+02+0.000000000000000000e+00j)	 (1.294816759426074952e+02-7.770804153995561592e+01j)	 (1.973876034728840168e+01-7.199442337759819566e+01j)	 (1.282100881470725540e+01-5.307317462519763751e+01j)	 (3.016734238769373633e+01+2.680670902042506327e+02j)	 (1.689898663768780906e+01+2.007220477296952197e+02j)	 (2.812392514793283027e+01+3.639471377653323003e+01j)	 (1.927067140480378526e+01+3.002444372048335097e+01j)	 (1.356776207874917795e+01+2.524175825436327614e+01j)	 (1.161479683552389119e-01+1.460346281205618624e+01j)	 (1.367809304462698772e-01+1.459776487720681359e+01j)	 (9.556528113377506628e+00+1.631904875691119017e+01j)	 (1.173325735055096575e-01+1.164779935340122385e+01j)	 (1.324182318087307741e-01+1.163842216293633669e+01j)	 (1.516755544665800981e+00+3.289755645966107256e+00j)	 (1.247983063684198646e+00+2.847486151558622947e+00j)
 (4.500000000000000000e+02+0.000000000000000000e+00j)	 (1.247799089551108267e+02-7.853171198394933583e+01j)	 (1.953036243044342513e+01-7.155767745119921130e+01j)	 (1.273382343908345504e+01-5.279580811134228213e+01j)	 (3.039062493129830500e+01+2.693640136707234092e+02j)	 (1.705260937039937730e+01+2.018708710800924280e+02j)	 (2.852720666982970243e+01+3.679764164066302357e+01j)	 (1.939281456038588658e+01+3.010879693134157620e+01j)	 (1.367246291882513809e+01+2.533620398366133131e+01j)	 (1.162306213646125824e-01+1.466277908741930602e+01j)	 (1.369811316923983946e-01+1.465719931985431579e+01j)	 (9.562963145285143796e+00+1.644496092497455564e+01j)	 (1.174396947336599217e-01+1.170673672294036649e+01j)	 (1.326397562313536838e-01+1.169740500462031640e+01j)	 (1.521880332883569054e+00+3.298011351020792681e+00j)	 (1.254191505510167559e+00+2.856558868183618483e+00j)
 (4.530000000000000000e+02+0.000000000000000000e+00j)	 (1.180518442881181613e+02-7.928819034923793652e+01j)	 (1.922444717480976450e+01-7.090967382524644336e+01j)	 (1.260528399213254680e+01-5.238307440412859961e+01j)	 (3.072828380227821299e+01+2.713182311290387361e+02j)	 (1.728497850548881942e+01+2.035974936443751062e+02j)	 (2.915139244636782934e+01+3.740328652669328591e+01j)	 (1.957658187548740614e+01+3.023530460153244803e+01j)	 (1.383004920075067545e+01+2.547749162987011928e+01j)	 (1.163545672438404260e-01+1.475176978899310498e+01j)	 (1.372813559141118078e-01+1.474637034657617640e+01j)	 (9.575635075880683189e+00+1.663430467008205227e+01j)	 (1.176004023317868269e-01+1.179515510146989321e+01j)	 (1.329722602767449691e-01+1.178589412892218213e+01j)	 (1.529532541395534073e+00+3.310378794410021808e+00j)	 (1.263463191535938668e+00+2.870120949810218036e+00j)
 (4.570000000000000000e+02+0.000000000000000000e+00j)	 (1.097073007304664571e+02-7.954850015607411251e+01j)	 (1.882866512325584196e+01-7.005869735037111923e+01j)	 (1.243799590636903751e+01-5.183887150258101428e+01j)	 (3.118386310860108779e+01+2.739403027432843487e+02j)	 (1.759839421726161390e+01+2.059061454193038685e+02j)	 (3.002146435183292184e+01+3.821271895240369787e+01j)	 (1.982270943007508279e+01+3.040393785900403856e+01j)	 (1.404116559166841149e+01+2.566517971218729954e+01j)	 (1.165197634099532642e-01+1.487045469297677691e+01j)	 (1.376814970193598886e-01+1.486530145269240144e+01j)	 (9.597966195122406674e+00+1.688765168537117844e+01j)	 (1.178147148193712523e-01+1.191306949257868020e+01j)	 (1.334159718980041931e-01+1.190390761379592455e+01j)	 (1.539670844527555538e+00+3.326839923850898995e+00j)	 (1.275748907403418952e+00+2.888118154873869692e+00j)
 (4.580000000000000000e+02+0.000000000000000000e+00j)	 (1.077335480570976642e+02-7.950081282668332960e+01j)	 (1.873182451334598753e+01-6.984824044538150645e+01j)	 (1.239689296743363123e+01-5.170389889073589984e+01j)	 (3.129875453802480934e+01+2.745987542225873312e+02j)	 (1.767738652604306893e+01+2.064844923390177200e+02j)	 (3.024604405804174689e+01+3.841533664681769977e+01j)	 (1.988444897773915088e+01+3.044608775661206579e+01j)	 (1.409412401843236928e+01+2.571198003766668450e+01j)	 (1.165610505201455788e-01+1.490013142611437047e+01j)	 (1.377815021292074504e-01+1.489504077124269799e+01j)	 (9.604490171798698128e+00+1.695114788161086494e+01j)	 (1.178682973944299439e-01+1.194255227085450244e+01j)	 (1.335269612360452385e-01+1.193341602123875766e+01j)	 (1.542193980319038316e+00+3.330950265110838249e+00j)	 (1.278806667749251558e+00+2.892602513562033018e+00j)
 (4.620000000000000000e+02+0.000000000000000000e+00j)	 (1.002800118409512748e+02-7.894064168097990830e+01j)	 (1.835263487893360335e+01-6.901538982903794306e+01j)	 (1.223530141626712187e+01-5.116826453702021382e+01j)	 (3.176246294091339450e+01+2.772442913589259774e+02j)	 (1.799590017349020599e+01+2.088027257400487144e+02j)	 (3.117405602062729031e+01+3.922641111769452493e+01j)	 (2.013227965025813049e+01+3.061465014768634774e+01j)	 (1.430667788355845715e+01+2.589870578591811068e+01j)	 (1.167261499275436543e-01+1.501886055212188076e+01j)	 (1.381813933666638239e-01+1.501402439994668470e+01j)	 (9.634231219923650613e+00+1.720577658181699476e+01j)	 (1.180826370963713595e-01+1.206050025981367924e+01j)	 (1.339711415244778103e-01+1.205146997064717773e+01j)	 (1.552241233273016885e+00+3.347372753415295943e+00j)	 (1.290983048754188456e+00+2.910481679464524962e+00j)
 (4.660000000000000000e+02+0.000000000000000000e+00j)	 (9.350763938340391235e+01-7.790004646437607505e+01j)	 (1.798614050745208814e+01-6.819663544313775105e+01j)	 (1.207813398433627761e+01-5.063935129550823433e+01j)	 (3.223302903133009067e+01+2.799086156702946369e+02j)	 (1.831847426157018077e+01+2.111288813808575355e+02j)	 (3.215200396540306826e+01+4.003761872435013913e+01j)	 (2.038156623083405705e+01+3.078314697578520409e+01j)	 (1.452038942572857216e+01+2.608468859563628328e+01j)	 (1.168911690793640601e-01+1.513762545209251265e+01j)	 (1.385810648846191040e-01+1.513305049478556619e+01j)	 (9.669632934154789083e+00+1.746144963556040608e+01j)	 (1.182969787671882961e-01+1.217847549690425346e+01j)	 (1.344156427438289447e-01+1.216955671161577435e+01j)	 (1.562216782585531094e+00+3.363766431381595812e+00j)	 (1.303072035716237753e+00+2.928269984498363065e+00j)
 (4.670000000000000000e+02+0.000000000000000000e+00j)	 (9.191606141757121406e+01-7.757991761579637569e+01j)	 (1.789644254684933600e+01-6.799410857510444828e+01j)	 (1.203951980527106613e+01-5.050815948932924471e+01j)	 (3.235177595559514430e+01+2.805776374931745636e+02j)	 (1.839975090106450040e+01+2.117116838379863282e+02j)	 (3.240468665472502607e+01+4.024029323836239769e+01j)	 (2.044412404220989643e+01+3.082526000273480449e+01j)	 (1.457399914907542637e+01+2.613107101272655797e+01j)	 (1.169324110748363316e-01+1.516732230815673077e+01j)	 (1.386809464778546719e-01+1.516281370061909861e+01j)	 (9.679343248735362337e+00+1.752553373898685507e+01j)	 (1.183505624983055005e-01+1.220797360232382012e+01j)	 (1.345268126905960482e-01+1.219908356437846386e+01j)	 (1.564699586115171570e+00+3.367860563523916717e+00j)	 (1.306080641573103884e+00+2.932703229955845980e+00j)
 (4.710000000000000000e+02+0.000000000000000000e+00j)	 (8.593300568201144074e+01-7.610954829272671418e+01j)	 (1.754512897664950088e+01-6.719248922601940421e+01j)	 (1.188772045092007268e+01-4.998748451583230690e+01j)	 (3.283131299721497953e+01+2.832655214262762229e+02j)	 (1.872738568842791196e+01+2.140480472762604904e+02j)	 (3.344984779994987178e+01+4.104978612335917632e+01j)	 (2.069533178576448407e+01+3.099366385700974291e+01j)	 (1.478916972255111162e+01+2.631615868979094941e+01j)	 (1.170973270525207943e-01+1.528613242262691685e+01j)	 (1.390803202876467193e-01+1.528189344003531680e+01j)	 (9.721536380737759941e+00+1.778254628657091274e+01j)	 (1.185648829297989149e-01+1.232598336345526135e+01j)	 (1.349716494651684584e-01+1.231721182121964198e+01j)	 (1.574586949729021912e+00+3.384220782823136098e+00j)	 (1.318060582691064742e+00+2.950382332560119725e+00j)
 (4.740000000000000000e+02+0.000000000000000000e+00j)	 (8.182559148096214585e+01-7.484647970736254763e+01j)	 (1.728929302159712833e+01-6.660004256629262898e+01j)	 (1.177661223893018061e+01-4.960122573963775494e+01j)	 (3.319585709207439095e+01+2.852938625092176039e+02j)	 (1.897576278288380891e+01+2.158058214319423200e+02j)	 (3.427147444478004701e+01+4.165489291154965912e+01j)	 (2.088479067609796402e+01+3.111991305013783560e+01j)	 (1.495132040156586939e+01+2.645452070861196248e+01j)	 (1.172209587762512301e-01+1.537526398840420150e+01j)	 (1.393796838714843056e-01+1.537123168194175626e+01j)	 (9.756627382037734719e+00+1.797602917856043447e+01j)	 (1.187256010219372299e-01+1.241450903558032515e+01j)	 (1.353054221270071356e-01+1.240583006622514617e+01j)	 (1.581956885873653462e+00+3.396474592284017380e+00j)	 (1.326988427470938037e+00+2.963586415984476474e+00j)
 (4.760000000000000000e+02+0.000000000000000000e+00j)	 (7.925597616833606196e+01-7.394604531071153986e+01j)	 (1.712227218280008501e+01-6.620917725243820939e+01j)	 (1.170381965838567595e+01-4.934571635257714206e+01j)	 (3.344127560035144597e+01+2.866520346734529312e+02j)	 (1.914260787843000600e+01+2.169803380729851199e+02j)	 (3.483809378962897085e+01+4.205689054817739958e+01j)	 (2.101161224214100542e+01+3.120405211638519560e+01j)	 (1.505979142646895674e+01+2.654655150449463363e+01j)	 (1.173033533240113724e-01+1.543469653455561286e+01j)	 (1.395791768020767376e-01+1.543080414563465119e+01j)	 (9.781626685348435046e+00+1.810537018710686041e+01j)	 (1.188327321627860589e-01+1.247353496677012430e+01j)	 (1.355279959054133954e-01+1.246491948550980133e+01j)	 (1.586848715011655031e+00+3.404636416506401808e+00j)	 (1.332913187776143316e+00+2.972363536061692457e+00j)
 (4.800000000000000000e+02+0.000000000000000000e+00j)	 (7.449255593696912570e+01-7.204007210226501456e+01j)	 (1.679647169484412217e+01-6.543710620662538702e+01j)	 (1.156124468290680696e+01-4.883942740422261863e+01j)	 (3.393798770971648082e+01+2.893827229251553490e+02j)	 (1.947931728589624001e+01+2.193358839287235753e+02j)	 (3.601884565116966996e+01+4.285626939352243880e+01j)	 (2.126652516349140498e+01+3.137226212622586985e+01j)	 (1.527762967757339041e+01+2.673012090738139790e+01j)	 (1.174680780786530460e-01+1.555358943272083394e+01j)	 (1.399779563322075815e-01+1.554998202535750451e+01j)	 (9.835402688203004118e+00+1.836491875009658514e+01j)	 (1.190469517092009738e-01+1.259160817560878165e+01j)	 (1.359732598055612141e-01+1.258312395033678399e+01j)	 (1.596581461486107578e+00+3.420943302886290560e+00j)	 (1.344697749886396565e+00+2.989857995822949199e+00j)
 (4.830000000000000000e+02+0.000000000000000000e+00j)	 (7.122433720653492628e+01-7.054384834359696299e+01j)	 (1.655912314478095837e+01-6.486635205942729954e+01j)	 (1.145689517507303279e+01-4.846379613489867211e+01j)	 (3.431578546766894533e+01+2.914433663068089118e+02j)	 (1.973448500273160278e+01+2.211083376638918310e+02j)	 (3.694801154154787781e+01+4.345053264284823058e+01j)	 (2.145884805022635788e+01+3.149835755711653462e+01j)	 (1.544179898679491103e+01+2.686737868440119215e+01j)	 (1.175915650356700731e-01+1.564278361216808833e+01j)	 (1.402768541503570665e-01+1.563939446710456238e+01j)	 (9.878981837156956658e+00+1.856035782640832466e+01j)	 (1.192075717560790865e-01+1.268018192434641556e+01j)	 (1.363072885435217818e-01+1.267179990775677823e+01j)	 (1.603836998888146903e+00+3.433159620940956724e+00j)	 (1.353479499981486311e+00+3.002927969150408938e+00j)
 (4.850000000000000000e+02+0.000000000000000000e+00j)	 (6.917930284269024810e+01-6.952457898375006096e+01j)	 (1.640412802549842297e+01-6.448972959298676244e+01j)	 (1.138853380235059554e+01-4.821529577740236050e+01j)	 (3.457021601939084121e+01+2.928231816009272848e+02j)	 (1.990584826631811666e+01+2.222927778687593730e+02j)	 (3.758921763290970830e+01+4.384354176640609779e+01j)	 (2.158761784931233763e+01+3.158239056092345365e+01j)	 (1.555162495034715953e+01+2.695868959047656332e+01j)	 (1.176738626467102172e-01+1.570225815171817629e+01j)	 (1.404760275563902150e-01+1.569901668112194493e+01j)	 (9.909556438199146555e+00+1.869103059689414437e+01j)	 (1.193146271933701597e-01+1.273924014083827139e+01j)	 (1.365300030506220452e-01+1.273092806743984973e+01j)	 (1.608653312491113319e+00+3.441297623135539663e+00j)	 (1.359307101630307546e+00+3.011617735236301385e+00j)
 (4.890000000000000000e+02+0.000000000000000000e+00j)	 (6.538523365086459194e+01-6.745295751956047070e+01j)	 (1.610168196530309004e+01-6.374562832201264229e+01j)	 (1.125464555063190275e+01-4.772284532359393694e+01j)	 (3.508537747642378690e+01+2.955974454945686034e+02j)	 (2.025156704839339383e+01+2.246684964893281347e+02j)	 (3.892635116725662670e+01+4.462016672824811536e+01j)	 (2.184651763082421638e+01+3.175038083858235183e+01j)	 (1.577219670883250302e+01+2.714085788815680544e+01j)	 (1.178383929865353119e-01+1.582123564026983331e+01j)	 (1.408741477055507341e-01+1.581829474404998948e+01j)	 (9.974308062702638367e+00+1.895331286453295760e+01j)	 (1.195286712896709846e-01+1.285737848359631386e+01j)	 (1.369754778880892809e-01+1.284921065132681406e+01j)	 (1.618236840765512552e+00+3.457559626485208870e+00j)	 (1.370897982880850074e+00+3.028942343507961432e+00j)
 (4.910000000000000000e+02+0.000000000000000000e+00j)	 (6.362573774492559409e+01-6.640764345095894328e+01j)	 (1.595413371213771825e+01-6.337807534761794415e+01j)	 (1.118909359703556561e+01-4.747886941282580864e+01j)	 (3.534617346448163744e+01+2.969919445392164903e+02j)	 (2.042591644708989307e+01+2.258598227576112549e+02j)	 (3.962342044045351486e+01+4.500289486106483139e+01j)	 (2.197666039805199745e+01+3.183433719925739069e+01j)	 (1.588294645122769744e+01+2.723172088852637884e+01j)	 (1.179206257748710851e-01+1.588073867906546432e+01j)	 (1.410730918027882086e-01+1.587795069452366548e+01j)	 (1.000846594522675126e+01+1.908493369472905954e+01j)	 (1.196356566050458259e-01+1.291645869365363986e+01j)	 (1.371982281946156623e-01+1.290836517042955833e+01j)	 (1.623004327210537889e+00+3.465684021891266564e+00j)	 (1.376661374861394727e+00+3.037577884999036026e+00j)
 (4.940000000000000000e+02+0.000000000000000000e+00j)	 (6.114467851781064667e+01-6.483591922135160246e+01j)	 (1.573727189163794016e+01-6.283226484658244715e+01j)	 (1.109247124461324674e+01-4.711568140562703633e+01j)	 (3.574148050615042393e+01+2.990929771131167172e+02j)	 (2.068929264317015893e+01+2.276512134874779463e+02j)	 (4.070630402696366446e+01+4.556861946854898804e+01j)	 (2.217275838156013279e+01+3.196022207683030913e+01j)	 (1.604965673316366193e+01+2.736774675139947277e+01j)	 (1.180439346518323412e-01+1.597001123192574035e+01j)	 (1.413713595008357915e-01+1.596745591211836057e+01j)	 (1.006190755621680388e+01+1.928298098971331953e+01j)	 (1.197960841021511458e-01+1.300509292515004667e+01j)	 (1.375323559473232982e-01+1.299711361671098331e+01j)	 (1.630125593817525864e+00+3.477862902016075619e+00j)	 (1.385266571352240073e+00+3.050498713983711863e+00j)
 (4.980000000000000000e+02+0.000000000000000000e+00j)	 (5.810834456254169567e+01-6.274520959452509317e+01j)	 (1.545620990111700443e+01-6.211462938060427774e+01j)	 (1.096676188793753681e+01-4.663654666151617079e+01j)	 (3.627641643175752506e+01+3.019118323577376373e+02j)	 (2.104389426918641348e+01+2.300480781684754277e+02j)	 (4.222291380042134534e+01+4.630437370686394161e+01j)	 (2.243590491830990175e+01+3.212797379456998925e+01j)	 (1.627304188201403790e+01+2.754862745898459409e+01j)	 (1.182082717696562590e-01+1.608907512918690585e+01j)	 (1.417687667063307622e-01+1.608683621492686555e+01j)	 (1.013724472790867104e+01+1.954822561146032811e+01j)	 (1.200098850026194569e-01+1.312329809864161057e+01j)	 (1.379778387137293449e-01+1.311547624135979184e+01j)	 (1.639565405636715489e+00+3.494088007591735767e+00j)	 (1.396666042624448600e+00+3.067667631960096397e+00j)
 (5.000000000000000000e+02+0.000000000000000000e+00j)	 (5.669729294033013645e+01-6.170610650262327113e+01j)	 (1.531904555081891139e+01-6.176006454313880312e+01j)	 (1.090521789972258304e+01-4.639914409510658544e+01j)	 (3.654733385026798942e+01+3.033288168139988557e+02j)	 (2.122265452463103586e+01+2.312501421546360234e+02j)	 (4.301379500018556712e+01+4.666291521858504154e+01j)	 (2.256821322791048701e+01+3.221180816856463736e+01j)	 (1.638521309382132785e+01+2.763886512129559847e+01j)	 (1.182904086015798134e-01+1.614862167667136816e+01j)	 (1.419673466379329507e-01+1.614654362965238121e+01j)	 (1.017665107200641117e+01+1.968136813832262888e+01j)	 (1.201167381466529543e-01+1.318241200800907897e+01j)	 (1.382005605676266957e-01+1.317467110228925264e+01j)	 (1.644261960136910616e+00+3.502195236575740278e+00j)	 (1.402334164920230108e+00+3.076227620650824779e+00j)
