f	Passivity_index
1.730000000000000000e+02	-1.687837856336994926e-07
1.740000000000000000e+02	-1.724256342823844072e-07
1.770000000000000000e+02	-1.834014985656810762e-07
1.790000000000000000e+02	-1.907589390157053257e-07
1.800000000000000000e+02	-1.944492211022625299e-07
1.830000000000000000e+02	-2.055644371314895010e-07
1.850000000000000000e+02	-2.130100693999986684e-07
1.860000000000000000e+02	-2.167431056588911878e-07
1.890000000000000000e+02	-2.279814837910621088e-07
1.910000000000000000e+02	-2.355051845301299126e-07
1.930000000000000000e+02	-2.430529118873383424e-07
1.960000000000000000e+02	-2.544175578536511365e-07
1.970000000000000000e+02	-2.582168206061825673e-07
1.990000000000000000e+02	-2.658312979063083512e-07
2.020000000000000000e+02	-2.772914259473029583e-07
2.030000000000000000e+02	-2.811213369149431200e-07
2.060000000000000000e+02	-2.926394295824558520e-07
2.080000000000000000e+02	-3.003409477871611071e-07
2.100000000000000000e+02	-3.080599458149845882e-07
2.130000000000000000e+02	-3.196698848683038033e-07
2.140000000000000000e+02	-3.235479576051557104e-07
2.170000000000000000e+02	-3.352054839801080913e-07
2.190000000000000000e+02	-3.429959301002500490e-07
2.210000000000000000e+02	-3.508007933136316927e-07
2.240000000000000000e+02	-3.625340641494020299e-07
2.250000000000000000e+02	-3.664518492119781870e-07
2.290000000000000000e+02	-3.821549889196518935e-07
2.300000000000000000e+02	-3.860885082163059294e-07
2.330000000000000000e+02	-3.979068127475943733e-07
2.350000000000000000e+02	-4.057999828717010166e-07
2.370000000000000000e+02	-4.137041519665684355e-07
2.400000000000000000e+02	-4.255802336075979367e-07
2.410000000000000000e+02	-4.295440387449761746e-07
2.450000000000000000e+02	-4.454236803540175619e-07
2.460000000000000000e+02	-4.493994899831128004e-07
2.500000000000000000e+02	-4.653251269104056229e-07
2.510000000000000000e+02	-4.693119421604518253e-07
2.540000000000000000e+02	-4.812847579304149004e-07
2.560000000000000000e+02	-4.892765757509778903e-07
2.590000000000000000e+02	-5.012784943769169452e-07
2.610000000000000000e+02	-5.092888244636092416e-07
2.630000000000000000e+02	-5.173060734913325918e-07
2.660000000000000000e+02	-5.293443278991629813e-07
2.680000000000000000e+02	-5.373776961713360430e-07
2.710000000000000000e+02	-5.494388907441365747e-07
2.720000000000000000e+02	-5.534621308714619381e-07
2.760000000000000000e+02	-5.695684475737534522e-07
2.770000000000000000e+02	-5.735982078282408417e-07
2.810000000000000000e+02	-5.897290321012776216e-07
2.820000000000000000e+02	-5.937645287012359240e-07
2.860000000000000000e+02	-6.099167511116878236e-07
2.870000000000000000e+02	-6.139572122554547322e-07
2.910000000000000000e+02	-6.301277621170436741e-07
2.920000000000000000e+02	-6.341724235137187278e-07
2.960000000000000000e+02	-6.503582536983179141e-07
2.970000000000000000e+02	-6.544063555484526762e-07
3.010000000000000000e+02	-6.706044299273268616e-07
3.020000000000000000e+02	-6.746552134819832737e-07
3.060000000000000000e+02	-6.908624958620769190e-07
3.080000000000000000e+02	-6.989681994312261110e-07
3.110000000000000000e+02	-7.111286460465872366e-07
3.130000000000000000e+02	-7.192365138423343799e-07
3.160000000000000000e+02	-7.313990556410506922e-07
3.180000000000000000e+02	-7.395075500589426296e-07
3.210000000000000000e+02	-7.516698715884485210e-07
3.240000000000000000e+02	-7.638309407846290652e-07
3.260000000000000000e+02	-7.719372070354362012e-07
3.300000000000000000e+02	-7.881459326056289678e-07
3.310000000000000000e+02	-7.921971360923768839e-07
3.350000000000000000e+02	-8.083970813952021328e-07
3.360000000000000000e+02	-8.124456902051991132e-07
3.400000000000000000e+02	-8.286336478695759586e-07
3.410000000000000000e+02	-8.326788555525272591e-07
3.450000000000000000e+02	-8.488515804774190513e-07
3.470000000000000000e+02	-8.569326194433325535e-07
3.500000000000000000e+02	-8.690467799682176652e-07
3.530000000000000000e+02	-8.811512643525185474e-07
3.550000000000000000e+02	-8.892150986639039180e-07
3.590000000000000000e+02	-9.053275817313363274e-07
3.600000000000000000e+02	-9.093523411242297118e-07
3.640000000000000000e+02	-9.254369108380755951e-07
3.660000000000000000e+02	-9.334700347566368213e-07
3.690000000000000000e+02	-9.455074942524886261e-07
3.720000000000000000e+02	-9.575294495660229229e-07
3.740000000000000000e+02	-9.655350086082378943e-07
3.780000000000000000e+02	-9.815230780822266884e-07
3.790000000000000000e+02	-9.855150884057438387e-07
3.830000000000000000e+02	-1.001462040266052424e-06
3.850000000000000000e+02	-1.009422365245997583e-06
3.880000000000000000e+02	-1.021345611554402371e-06
3.920000000000000000e+02	-1.037209584256749908e-06
3.930000000000000000e+02	-1.041169321789047054e-06
3.970000000000000000e+02	-1.056982165773595824e-06
3.990000000000000000e+02	-1.064872416968330032e-06
4.020000000000000000e+02	-1.076686762231438672e-06
4.060000000000000000e+02	-1.092398432496357857e-06
4.070000000000000000e+02	-1.096318822451981732e-06
4.110000000000000000e+02	-1.111969171591241048e-06
4.130000000000000000e+02	-1.119775105400345745e-06
4.160000000000000000e+02	-1.131459127209688040e-06
4.200000000000000000e+02	-1.146989832755272546e-06
4.210000000000000000e+02	-1.150863693235384076e-06
4.250000000000000000e+02	-1.166322761469344596e-06
4.280000000000000000e+02	-1.177877833354503336e-06
4.300000000000000000e+02	-1.185561977944818833e-06
4.340000000000000000e+02	-1.200882763705059275e-06
4.350000000000000000e+02	-1.204702847242263214e-06
4.390000000000000000e+02	-1.219941615333902332e-06
